index,answer,prediction,correct
1546,себя,себя,True
1547,КНДР,КНДР,True
1548,that,+}0',False
1549,аргунский,'НскИЙ Ярзу',False
1550,"отниматься
9807362150",отнмагЬя 9807362150,False
1551,Жорова,я жорова,False
1552,"опора
укор",@тбра Ухом,False
1553,"смысл
71348",СМЫО 71340 5 ~а,False
1554,тщета,5 : ш 1 лщело,False
1555,курья,{урья,False
1556,"лорнет поэтапно
типичный выход управляться",ЛООН ДОЛШЮ ЛШИМЫЙ ВИОД ИЩаВЛЯФО,False
1557,алчно,АЛЧНО,True
1558,"колумбийский
похваляться",Кллупбиакй ПОХВЭЛЯГЬСЯ ;П,False
1559,"пугаться
Михаленко Савощик.",пугаться Маленко Савощик:,False
1560,перезвонить,ПЕРЕВВОНИТЪ,False
1561,удел,УДел %,False
1562,Расюк,РАсЮк,True
1563,"добрать
десятка",0 об2ашь О есялка,False
1564,"божок бонна
увеличивать",бОЖОК бОННО еличизиИа,False
1565,повести,<ощ@сш_,False
1566,Санька,СЕО_ 1ег Санько,False
1567,"Сухарев
Ходырев
бром",Сух ар ев Х одырев бром,True
1568,мелисса,#/;П мелисса,False
1569,"генетика
микрон",генетика (! мроН ,False
1570,"мулатка
Андрусевич",мулатка Андрусеви,False
1571,Шейкина,1,False
1572,подписаться фургончик:,подпчашься фуреонччк:,False
1573,"настоящий
Греция",явстоятмии Греция,False
1574,черкать,черкаш;,False
1575,сволота,сволоте,False
1576,9982671074,9982671074,True
1577,"шпон поаплодировать оконный)
очиститель 67676","шон ,ошл)!2 @з9эь оконныб) очаспъ#ел6 67676",False
1578,кавказец,КЯЗОЦ,False
1579,проехать,проехать,True
1580,тире,тире,True
1581,Хулуп,Хулуп,True
1582,рябина,рябчна,False
1583,Сухих?,яжих? .,False
1584,"робот
9201266653",920166653 робот,False
1585,постричь,постриъ,False
1586,"изрекать
мэтр Хлебус!
слышно",1 изрекатъ мэшр Хлебус слъъно,False
1587,"транс
63517",транс 6351,False
1588,"ствол
Саха )",СТВОД [ака,False
1589,"Хайкин
ротик
Бузо",Хайкин ротик Бузо,True
1590,гарвардский,гарвардский,True
1591,"Никанович
недобросовестный:",Н чк ановчч неообр осозесшн ый:,False
1592,"60689
shout",60689 $}ошъ,False
1593,Рыбачук,ятх Ркьи,False
1594,"любезный
отыскаться
внизу
пригладить",лювЕзный отыскаться внизу тьи_лддить,False
1595,"воспылать
обмывать",ЗОСИЬИЧШЬ обмызашь,False
1596,Сурба,Сурба,True
1597,Усачев,Уфчев,False
1598,валун бровка 9152305862,валун бровка 9152305862,True
1599,ловля,АОВИЯ,False
1600,"снос
производящий",Ев шаЕиоян,False
1601,"переводной рафик
трость Ярмольчик
взрываться Мамай",переводнй  рафик трость Ярмольчик взрыватЬся Мамай,False
1602,"названивать
прогревание
тарзанка
встречно",ШаЭвашиваш (рогревашио тарзанка ватречлО,False
1603,"тулья
виза-",туА& [Иза '},False
1604,Лобанов,С 76б ,False
1605,динго,Щинго,False
1606,трибунал,трибу ,False
1607,элитарный,э щорныъ,False
1608,"Домнина
хворь
бездна",Домнина хворь боадна,False
1609,Дорохов.,Дорохов:,False
1610,"Торонто
жупел !",Тороно жупед !,False
1611,"петит
эпитоп",Ш@ШЧ@ ЭПЫЮП,False
1612,Рубцов,"Ру б7о,",False
1613,"довольно
Балтика(
взыграть-
морок!",довольно Балшцка( езы2рашь- морок!,False
1614,event,"е,епъ",False
1615,обвалить,обвалить,True
1616,"старость
склочник
тарабарщина
брюсовский (",сш--ос ъ склочншк таробаръина брюсовскъй (,False
1617,"Молоков
шашни",{ь_ков ее съоън &,False
1618,гаркнуть святыня,даркнуть @ВЯТЪЯ,False
1619,затечь,затечь,True
1620,Сергей химизация!,Сергей химИвация!,False
1621,"коридор
Марлен хибара",кориор Мар^ен хибара,False
1622,поло,иоло,False
1623,"земледелец
ворошить",земиебелем 80фО.И/Ь,False
1624,щучий,щучий,True
1625,ухмылочка,УХМЫЛОЧКа,True
1626,"Барауля
вязаный(",Барауля еязаный(,False
1627,12195,12195,True
1628,ринг,РИНГ,True
1629,"Губич
Буркин",Губич Буркин,True
1630,може,може,True
1631,"слог
ваза",слог ваза,True
1632,жилище,#лчце,False
1633,эмаль:,ЭМОАЪ:,False
1634,"Мурашева
заваруха
смотрение?",Мурашеса заваруха смопренце?,False
1635,дизъюнкция,Нлыкли,False
1636,пырей,~ АПса [Ы},False
1637,"пронзать
диктант",пронзат диктант,False
1638,"финансово
исихазм)",финансово исих8э,False
1639,"жизня
Борзов
46052
очаг :",жизня Борзов 46052 очаг,False
1640,"деятельно кадр
полгорода lost",деятельно кадр полгорода [о$+,False
1641,"пуск плато
Шаврина
Ларкина",пуск плаТо Шаврина Ларкиа,False
1642,"9786378754
Рынкевич задолго",ш 4 о2 хв754 эайл 57,False
1643,"вьюн :
96048",Зьюн 96078,False
1644,Кулиш,Кулиш,True
1645,"28365
топка",мИП 28365 топа,False
1646,"разувериться
инструментальный",РАЗУВЕРТЬСЯ ИНСТРМЕНТМЛЬНЫЙ,False
1647,Носко,Коско,False
1648,"инкогнито Куликовских
очуметь бордюр",иопиго Куликовских очуметь   бордюр,False
1649,Бакин,Бакцн,False
1650,мглистый,МГЛИСТЫЙ,True
1651,снятие.,ЕНЯТИР,False
1652,"кулон
Синявская",КуЛон Синяеская,False
1653,"Шкутко
скаут",Шку шко скауш,False
1654,"киностудия
дурашливый(","20 киносшуд,я @урашливый(",False
1655,Лагута,Лагу,False
1656,развести(,@а9беСЩ(,False
1657,"Хорватия тахта
струйка 9276277411
польстить",ХорЗашия ш-хш; %-%йк@ 9276277411 [ЗО_ЪбШ >ш8ь,False
1658,"чернить
product",чернигь роф_+,False
1659,"соха
Ченцов
хрен",сОха Чещов хрен,False
1660,"отвисать аннигиляция!
Пехтерева затухающий",отвиСать анигиляция Пехтерева загукающий,False
1661,"чешуя
Сухой
имхо",чешуя Сухой чмхо,False
1662,промывной,промывнощ_,False
1663,"нажать
прямо.",нажашь прямо,False
1664,"Телюк
ряшка
нырок!",ряшка нрок] Те^юк,False
1665,34081.,34081,False
1666,"Пицко
глушь",Пицко глушь,True
1667,лентяй,Аентияй,False
1668,сель,@,False
1669,кашпо,кашпо,True
1670,"Рябуха
part
Грушин
перерыв",Рябуха [ Труцин $ерефв,False
1671,"ачинский
черноземье
Сулимова -",ачинский черноземье Сулимова ,False
1672,убиваться,; хвивАтъс4,False
1673,"Лидочка гамма
невероятный эпсилон",Лидочка [амма невероятнй ЭПСИЛОН,False
1674,"задний
атавизм!",зед ний атавиэм|,False
1675,"гарантирование глушитель
ненасильственный Гуков",еаранширование ёлушишель ненасильсшвенный   Гуков,False
1676,"гримерная
раненый",гримерная раненьм,False
1677,Худенко,худенко,True
1678,"чересчур
Каменев
КНДР",чересчур Каменев КНДР,True
1679,нежданный,#ежданный,False
1680,"парторганизация
Капля
39485 благоверный",парпореанцзация Капля 39495 блааосерный,False
1681,"матово
кинозал",МаТОВО кинозал,True
1682,farm,{~<ш,False
1683,руна,руна,True
1684,укус,укус,True
1685,"автомобилестроение ночлег
постмодернизм провод",автомобилестроение ночлег постмодерниам провод,False
1686,"заработок 9314966008:
мелкозернистый
выпукло успеть Дунаев пешечный",зарабошок 9314966008: мелкозернцспый выпукло успепь Дунаев пешечный,False
1687,нанять,КИняго,False
1688,"комиссар раковый
желто-зеленый
98395;
Тарасов сосна(",комиссар раковый #елшо-зеленый 98395; Тарасов сосна(,False
1689,"ашрам
Суглоб
анналы",апрам суттоб авдадн,False
1690,Рогович,Рогович,True
1691,крематорий,Крематс ории,False
1692,"Коблов
убить
Ремез;",КОВлов 7ВИТЬ Рвив:;,False
1693,"прикидываться Жлобич
Бутко Сысоева откатиться.",пршкшбывапься Жлобшч Бушко Сысоева опкапься:,False
1694,Гертруда,(ертрудо,False
1695,"бандюк
обиход Осипов;",банбЮК обчход Осцпов;,False
1696,"малышок
Саврас
67179!",МОЛЫШОК Саврас 67179!,False
1697,"бедро
ухват
Форд",бедро ухват Форд,True
1698,"гроза
past",ГРОВА РАЗТ,False
1699,почтить:,пОЧТИТ6;,False
1700,жупел,жутел,False
1701,"чуждый
стадо",чужоыб спа)о,False
1702,ботфорт,6 отфор1,False
1703,парагвайский,прапайк;,False
1704,Лесков,Леско?,False
1705,Воронина,@ОРОНИНА,False
1706,"Мартьянова
Залесская",Маршьянова Залесская,False
1707,срастить,срастить,True
1708,75096,45096,False
1709,отчаянье,отчаянье,True
1710,"заворот
комфортно стронций;
сойтись Золина
голландец",заворот кОмфортно строщи СОИГИСЬ Золиа голЛандец,False
1711,версия,@ерсия,False
1712,охранка,(хранка,False
1713,корабел,кОРАЕ,False
1714,идейный,[Ча,False
1715,вражда,враж  хэ,False
1716,"55205
мундир
Шекспир
ранить",55205 му 'НОИр ШеКСИИре рЧНИЮЬ,False
1717,полчище,полччще,False
1718,"обкатка
Перелыгин
взбрести",@0катк [ереЛЫгИН ВЗбреСТИ,False
1719,одаренность,9 ареннос{у,False
1720,сейчас,с@шчас,False
1721,"Леонтьев
проигрываться",Леонтьев дроутрктваться,False
1722,"пята
отрабатываться загорать",Иа арабЭТЫВалЬя   Загараль,False
1723,"18542
10518
Тукай,",18542 10518 Тукаб,False
1724,затишье,и зат шье,False
1725,мошкара,мопара,False
1726,"изгадить .
9276665685!",ИЗГаДигь 9276665685,False
1727,"Головина
фигня",ГОЛОВИ фипя,False
1728,Солодухин,СОЛОдУхин,True
1729,веерный, еернй,False
1730,"задавить
Асадчий",ЗДаИТЬ А(ДчМ,False
1731,куча,. ку,False
1732,"жеребец
ограничительный изолят
складчатый",4ъ_ ~ жеребец ограничительный еклад чатый ИЗОЛЯТ,False
1733,ротонда,рОТОЮда,False
1734,"высидеть
Тарашкевич
Смолик",высидеть Тарашкевич Смолик,True
1735,"Барселона Челябинск
инфракрасный корейский;
молчаливый лубок
toward Ефременко
гнусность       .",Барселона Челябинск инфракрасный кОрейский; молчаливый   лубок >З З Ефременко ГНУСНОСТЬ,False
1736,Покровский,"""Покроеско?)",False
1737,"разрывной
щедрый
юноша",Разрыеной шебрый юнопа,False
1738,"почтить Бронникова
Поплавская завопить",ве <!шь Бронншкова Пошсеаая :60ш,False
1739,"Шойгу
Иудея",шобу Иуаея,False
1740,исламист?,ЧСламчс<?,False
1741,молчок,мо) ЛЧоМ,False
1742,Паршиков косая,ПАРШИКОВ КОССАЯ,False
1743,sand,$А),False
1744,"урвать
протянуть
ввод
совок  ,
никогда",{ рзашь шь эля ну  2од  <  о `,False
1745,"послание
Марин",посланше Маршн,False
1746,"пародист,",(@родшсп;,False
1747,лимон,МИМон,False
1748,властелин,@АСТЕЛИЧ,False
1749,пружинный,Пружиый,False
1750,"Боева
свод",Во=ва Сьан,False
1751,неисчерпаемый,ноисчерпаем ;,False
1752,"канал
оправить:
нервозный
Франция
ожесточенный",канал оправИть: Нервозныи Франция ожесточенныи,False
1753,наотрез:,чоаоа,False
1754,"Совбез?
Монахов
Ромейко",0 Совбан? мону Ромёду о6,False
1755,притоп,тритоп,False
1756,набухнуть what,"""Е",False
1757,кафель,хафель,False
1758,"заданный Светлов
потушить тыловой",заданъй Светлов погушигь тылсвой,False
1759,"слетать Шкель
Троцюк
особа",слетеь Шкель Троцюск особа,False
1760,выпрямить,"8Ы0ЯмИ,Ь",False
1761,"Сергеев -
журавль
Бондарчук",Сер аее с #ур азль Б онд ар чу к 9]|,False
1762,"Погодина
Шайдуллина
Гагарин",Пгоди Шйдуллиа Гагаин,False
1763,Иден,Идрк,False
1764,оптовый,оп/озы,False
1765,"абсцисса бортик закипать
обвинение возрадоваться
эластичность лысый лань
переспорить палеолит",абсцисса   боргик закилать обвинение возрадоваться эластичность ЛЫСЫЙ лань переспорить палеолиг,False
1766,Девяткин,Девяткин,True
1767,вкруговую Гнездилов Миненкова,вкруеовую Гнездиов МиненкоВа,False
1768,уточнить,УТОчнить,True
1769,decide,Яес= %е,False
1770,крохотный,крохо 2,False
1771,"эпидермис Гринева
градостроительный
фон Петрачков
медь",апидермис Грине. гадастрпительним Фан Петрячкп} медъ,False
1772,Гринько,Гримньсо,False
1773,слюда,слюд ,False
1774,"эротичный
полотно мучнистый
соответствие Малков
перевыполнить кубик",эротичныи полотно мучтистыи соответствис малков перевьшолнить кубик,False
1775,"участь Иден
ясновидец
несвободный:",участь Иден ЯСНОВИДеЦ НеСВОбоДНЫй:,True
1776,"неоспоримый
особенность",#ОСПООИМЫЙ О(Обё#ОС7Ь,False
1777,Мурашев,Мурашев,True
1778,39515,{,False
1779,"Мишук     ?
привязка пятая",МИШК 2 ПРИВЯВКА ПЯТАЯ,False
1780,"вовлекаться
отпрыск съестной
заупокойный   .",Е]яь Оть;Е: (Саюй Еуушойяй,False
1781,"между
Рынкевич",межоу РынкеВич,False
1782,"недодать бюрократизм
9273256259 триумвират
зачин невыдуманный
прозаично
регламент выслушать",п##ц4 ЫСВсЖРАТЕ #' 94325*259 #ИУМВИВ4Е Р#шИн НЕВЗЕМАНЙ ПРОЗАИЧНО РЕГЛАМЕНТ ВЫСЛУНИАТЫ,False
1783,ортодоксия,ОрГодоксий,False
1784,"отлеживаться
пенсильванский
отлогий
фреймовый
единомышленник",отлеживаться пенсильванский ОТЛОГИй фреймовый единомышленник,True
1785,атавизм,атавием,False
1786,егерь,егерь,True
1787,Шарапов,Шарапов,True
1788,Силюк(,Ёюк(,False
1789,"превращение разгонять зачать
шелохнуться министерство
обидеть field тявкать",прюоЕращенэ РОзПОНЯтЬ а!ь ШэЛхНутЬЯ МИСТерсть Фбилеть {*} Т.:ЗЪЬ,False
1790,взад,Фзад,False
1791,"всасывание бурно
сцеживать мастак
сбрасывать
подправить трояк
9324386687",всасыванше бурно сцехъвашь масшак сбрасываь тодправшшъ прояк 9324386687,False
1792,Капитонова,КАпитонОВА,True
1793,"инкубатор
алхимик
стихи:",инкубатор :укии ои,False
1794,"подвес   -
перевернуть
термитник",[у?3ес Цанасерну ш:'ишник шъ,False
1795,"9811018780
миндалевидный",9811018780 миндалевицюй,False
1796,Кулаев-,Кулаев-,True
1797,акмеист,Якмеист,False
1798,"склеп
40443!",ссклвп 404431,False
1799,"фураж
навек:",фураж нвек:,False
1800,пашня,ПаШНЯ,True
1801,"сколько
почему-то
пряный",СКОЛЬКо почему-то пряный,True
1802,"9527049639
Силкова
плодоножка",9527049639 Сшкова подоножкка,False
1803,"халатик
накинуть,",халати НаКИНУТЬ;,False
1804,"field
голый",{й@ф голый,False
1805,Брич,Брич,True
1806,варна:,варна:,True
1807,9575080352,9575080352,True
1808,"станс
Мазитов
62196",станс Мазитов 62196,True
1809,шитый,шигьй,False
1810,Михайличенко,Михайличенко,True
1811,"Гаврилин
Христос
румынский
Воронина!
напрямую",Гаврил.н Хрчсшос румынскцй Воронцна! напрямую,False
1812,платочек,ПЛАТОЧЕК,True
1813,"экстренно
Валерия",9ксшренно Валерая,False
1814,"Кукса Королюк
модернистский",Кукса Королюк модернистский,True
1815,"поваляться
остывать дотация
Кулькова",поваляться остывать дотация Кулькова,True
1816,"Киричук
томный
хромосомный
нерв    -",Киричук ТОМНЫИ хромосомный нерв,False
1817,"трущобный
императив",ТРУЩОБНЫЙ ИМПЕРАТИВ,True
1818,"урочный
жжение",урочый жжение,False
1819,"лающий
оголить
вердикт",лающиб 020л ч[ъ 6ердчкш,False
1820,эска,эска,True
1821,Мирук,МИируК,False
1822,62926,5.Ц_; 64020,False
1823,прачка Якутск,= <,False
1824,"завладеть
сквош",зВладеги п}пш СО.:,False
1825,Мальцева,МалЬцева,True
1826,"Гацук
руины",Гацук ручны,False
1827,уста,УСГА,False
1828,"пурпур
гоночный
Адамова
чиркать",пурпур ГОНОЧНЫЙ Адамова Чиркать,True
1829,смести.,1Це [с- Ш ем,False
1830,Оборина бравый,Оборшна брабый,False
1831,Буча!,>ем,False
1832,продолжатель,Продолжащей?,False
1833,"шпилька
Седов гегемон",ШИьки Себ0б 2Р2РМОН,False
1834,одесную,'57 (оссну,False
1835,"тапер 9139934170
Алиев причинение",тапер 9139934170 Алиев причинение,True
1836,Чагин,ИНЛ),False
1837,курьез,хурьез,False
1838,"даже  :
ерошить-",даже @рошить,False
1839,"рэкет
52306",рЭкет 52306,True
1840,Минков,Минхо},False
1841,воск,ВОСК,True
1842,поворотный Шипунов,поворотный Шипунов,True
1843,"кипа
венок",кча венок,False
1844,размыть?,Размъшъ?,False
1845,"23065:
комар",28065: комар,False
1846,инструктивный,ИНСТРУКТИВНЫЙ,True
1847,животина,Кивотиню,False
1848,побуждать(,добуждать(,False
1849,красоваться,красоваться т,False
1850,Дунаев,""" Дунаее",False
1851,кровушка,а: ; ' Кровушкб,False
1852,"пьянство
29090 чалма",ПЬЯНСтВО 29090 ЧОЛМО,False
1853,"ротация
Тупица подле
корениться",ротация Тупица подле корениться,True
1854,"Кулев
скоп",Кулев скоп,True
1855,"техник недоучившийся
диапазон Сш n 8)",ТЬФЖ НЛо;ВХИся ДИРуОс ` Х31,False
1856,18670,18670,True
1857,"сигаретка гранат
нелояльность",(Иаретка  праЮ[ НеЛОЯЛЬЮОСТЬ,False
1858,9406359655;,9/06359655,False
1859,"flat
загорелый
гедонизм",ЕЦАТ ЗАГОРЕЛЫИ ГЕДОНИЗМ,False
1860,"свинарка
лосьон how
въезд специя",@ВЫн@рК( Л@СЬОН [о ВЪе30 @еця,False
1861,"9539713682
помазание
неотразимость",9539713682 памазание нептразимасть,False
1862,гнуться,{нутися,False
1863,давать!,Давашы!,False
1864,графин,ФЧШ,False
1865,оприходовать),оприходовать),True
1866,"подтопление  ?
судия Серпухов,","подшомление ? судия Серпухов,",False
1867,бомбочка,бомбочка,True
1868,"разгневать
sell
Линкевич",разпевать '@] Линевич,False
1869,"continent
упруго
Емец видеозапись
Пресняк стульчик",соппп угруго Емец вИдеозаПись Пресняк стульчи,False
1870,откуп,ошкул,False
1871,"пересиливать
спокон spend",пересиливать споков зрелф,False
1872,9865102106,9865102106,True
1873,"рысь
избиение
прошлый
сгущать",[ысъ избиение 'троиый сёуъиь,False
1874,Барташ,Барша],False
1875,Евграфова,'@оош ; т3овя,False
1876,"root
мальва
вольт 56049 жрец",2 ГООЬ ААЧи мальва ш_~ыш ВОЛЬТ 56049 жрец,False
1877,"69534 )
Косач
нотный",69534 ) Косач #оный,False
1878,"проницаемый
герметик",дронищаемый герметик,False
1879,"71718
н-не
44913",71718 нне 449В3,False
1880,"лития
нехай!",лигия нехай,False
1881,"Ситников
долженствовать-",Ситников долженствовать ,False
1882,"катарсис!
известись
Маслякова
нате
Шлойда",кагарсис! ИВВеСТИСЬ МаСЛЯКОВа наге шеша,False
1883,Остриков,Остриков,True
1884,Сапронов,Сапронов,True
1885,"Мороз
9669871860
Конкин
Сергель!",Моров 9669871860 КОнкин Серге лы,False
1886,"подшипниковый
вовнутрь
письмецо",подшцпнчковый вовнутрь пчсЬмецо,False
1887,"доигрывать
весельчак
колхозница",)оц:рыващь весельчак колх ознчца,False
1888,сбыт,сбыт,True
1889,"поклевать
Белявская",ПОКЛЕВАТЬ БЕЛЯВСКАЯ,True
1890,Шемет,Шеме?,False
1891,"крыса-
fill",Крыав ГШШ],False
1892,Душанбе,Дусанбе,False
1893,"оспина
блеснуть
отборный
поволока
отросток",оспина блеснуть отборный поволока отросток,True
1894,фырчать,ФЫРяАТЬ,False
1895,"лапша
Шакун
вятич
base",лапша Шакун ВЯТИЧ Ь:зе,False
1896,"линейно
Иванович
Нестеров
shell  ?",линэйо Узанович Нэстеров 8}ы] ?,False
1897,"баррикада изразец равноправный капеллан Жиляева
черноволосый бледно бытийный
направляющая правоверный вызволение
Жданович досточтимый 9215181441 Возняк веха 55861
переплетаться недокуренный            ?","{ЮЖи {13 [0ЮЮЯНы #ШОМН Жи/ МОрЮОЮСЙ 610}0 б8иной #ОЮрОМЯЮЩОЯ #ООО0О898й 6Э00Л689/ Ж'юобич Фбо""#мый 96518441 Возняк 640 55604/ (рИ(6@шЪ;ю   #обокуреный",False
1898,"Гильфанова сашин
пелерина вражда институция
богадельня совать Охрименко!",ГлЬфаюва саи пэлерин вражда итиуцИя богаделый СОваТЬ Охрименко:,False
1899,"Панова
бодун",Панова бодун,True
1900,"Лямин
Букач",Лямин Букач,True
1901,"нападать
статут
Мазаник",навдагь Саут Мэзани,False
1902,"Шошина !
танковый
каяться",ШошЧНЧ ПЯНКОВЫЧ КОЯЮЬСЯ,False
1903,упразднять,Упраэднять,False
1904,разграбить,рааграбитъ,False
1905,мсье,мсье,True
1906,Мазец,мазец,True
1907,Белая,Белая,True
1908,слупить,слу пить,True
1909,ливневый,М1ВНеВЫ},False
1910,"весомо .
Юрасова
кутерьма",весомо Юросова кутеръмо,False
1911,"Алай
кофий-",Алай кофий,False
1912,пляс,ПЛЯС,True
1913,подвой,1о9бой,False
1914,Гайко, Гашко,False
1915,"9378302929
пассионарный",837330929 ШаФБлоотЭшД,False
1916,"напихать
батальон
Ивашкин
мелькать
88639",напихать батальон Ивашкин мелькать 88639,True
1917,Панюкова?,ПОнЮкоеа?,False
1918,"руководить
Матяш люд военврач",руководч/ь Машяш ЛЮо военерач,False
1919,"воспылать
возомнить
первенство",ВОСПЫЛАТЬ ВОЗОМНИТЬ ПЕРВЕНСТВО,True
1920,"space,","5расе,",False
1921,зулус,зулус 6,False
1922,трейдинг.,трейдинг,False
1923,"Омельченко
соцлагерь
соприкоснуться",Омельчено сОЦЛагерь СОПрИОСНуТЬся,False
1924,Седнев,,False
1925,Бушмакин,Бушмакин,True
1926,"Генрих
парабола",Генрчх парабола,False
1927,марш,МарШ,True
1928,Короленко бубна.,Королено бубна,False
1929,патио,патиб,False
1930,"Сивов
Булах:",СИВОВ Булах:|,False
1931,"Шарай,",Шарай,False
1932,"гейзер молниеносный
вычесть Микоян мушка
полоцкий пестро
кормушка штаны",гейзе молниеносный вычесть Микоян мушка ПОЛОцкий   пестро КОрмушка шаны,False
1933,постареть,8ячч } 7 254 <ос@₽етъ,False
1934,"твердый
Хрулев
Белько",швердый Хрулев Белько,False
1935,романтичный,нАнТИЧНЫЙ 2,False
1936,Нехайчик,{оайчих,False
1937,жабо;,Жабо;,True
1938,"Юдина
47611",Юдина 47611,True
1939,"Булай  :
водитель
кубатура",Булай водитель кубатура,False
1940,"коммуникативный Шумихин
Мазан кариатида
Климашевский дайвинг",ЮИИШ ШМщ МНКрЮ МШИ ДЫ,False
1941,"срубать напрасно раздел
голодный запамятовать  ,
переживание компонентный",СРБАТЬ НАПРАСНО РАЗДЕЛ ГОЛОДНЫЙ ЗАПАМЯТОВАТЬ ПЕРЕЖИВАНИЕ КОМПОНЕНГНЫЙ,False
1942,"спартанский
Федяев подойти
дальнодействие",яЕвахи Федяев #дОйи дальнодейчвие,False
1943,"Коско
нелепо)
выбрать
Битлз",Хосхо велепо) выбрать Битлз,False
1944,месье,несьо,False
1945,"секундочка
беспечный",секундочка беспечнй,False
1946,ремесло,Ремесло,True
1947,"продмаг
ущемлять пурген",продмаг ущемлять пурген,True
1948,"Баранов
Тимофеев",Баранов Тимофеев,True
1949,"Горбель
Пристром",5 Горбель Пршспром,False
1950,хана,хана,True
1951,"настрой
мораторий",настрой МОраТорий,True
1952,жюри,жюрш,False
1953,брат,брат,True
1954,"сайт
just;",со 'вуу ,False
1955,Юрчук,Шиму Юр к чу,False
1956,"услаждать
просквозить
9921024728",услаждать ПрОСКВОЗИТЬ 9921024728,True
1957,9983421034,"9983421034,",False
1958,дробно,{робао,False
1959,"отечь.
27356
мерзко",9е 2356 Меко,False
1960,"изворотливый
вызволять
оконце
ультразвуковой",ШЗВОрОПЛЧВЫЙ ВЫЗВОЛЯПЬ ОКОНЦе ульпрозвуковой,False
1961,"смолоду
Коростик",аолодУ Коростик,False
1962,Кудрявцева,Кубряецева,False
1963,роман,Роман,True
1964,гнет,гнет,True
1965,чахотка,чахогка,False
1966,людно,люАн9,False
1967,"страсть путано
диковина",СТРАСТЬ ПХТАНО ДИКОВИНА,False
1968,прижиться,# прнкитьо,False
1969,вальдшнеп,дальдшнв?,False
1970,Ярцева,Ярцева 2и,False
1971,Слижевский созыв,Слижевский СОЗЫВ,True
1972,"Солодовникова
надзирательница","#ы""вя ",False
1973,"73817
киббуц(",73817 каббуц(,False
1974,пядь,пДЬ,False
1975,"проезжий
сослать .
ушлый",ПРОВЖИЙ СОСЛАТЬ УШЛЫЙ,False
1976,роскошь,роскошь,True
1977,затон,Затон,True
1978,Саша,Саша,True
1979,"обедня
ротный
30601",обебня рошный 30601,False
1980,Букас,Бу к((,False
1981,"crowd
радиус(","( сго""ф р""дчу",False
1982,волок объемлющий,ВОЛОок объемлющий,False
1983,"кисея
галка",кИсея гаЛка,True
1984,"ларь
call",ларь са^!,False
1985,разрушаться,Разрушаться,True
1986,лошадь,лощаоь,False
1987,пертурбация,пертурбация,True
1988,Мальков,мальков,True
1989,тощий,тощий,True
1990,"86688
некстати
самострел",86688 нексшаш_ самоспрел,False
1991,легально пыхтеть оплодотворить,Лееально <ы<@/ь оодош@-ь,False
1992,"эполет
Смолич",эполет Смолич,True
1993,ругать,рутатъ,False
1994,Полюхович,Полюхович,True
1995,56973?,56973?,True
1996,щелка,ЩеЛка,True
1997,зверский!,(зверский!,False
1998,прародитель,2осо 0 Прародитемь,False
1999,"body -
скетч",скепч Ь ф!,False
2000,"Рыжков сласть
реквизит",Рыжков СЛАСТЬ РЕКВИЗИТ,True
2001,клянчить,КЛянчйь,False
2002,"медсанбат Микула
курсовой дренажный
брачный нежно-зеленый
20178 дотация",медсанбат Микула курсОвой дренажный брачный нежно-зеленый 20178 дотация,True
2003,Византия,6сдн,False
2004,boat,к6 [оаъ,False
2005,мило,МЫЛо,False
2006,74751,7475!,False
2007,"аналог,
приканчивать",аналог приканчивать,False
2008,Маслюк-,МаСЛЮКЕ,False
2009,хост,О^  ХОСт Е,False
2010,"новатор
Логинов
счетный
Бегунов",8 8 четнй 3,False
2011,ярый,ярыш,False
2012,срамной,""" _иной",False
2013,рать,;,False
2014,"выводной,
родничок
9276665685
напороться
slow",вводюой рдюс 926665685 нпсровая $,False
2015,Авраам,ВРААМ,False
2016,"Сытик
чистый
рюмочка","Сыж ""мый рюмочжи",False
2017,плести,Ауэи,False
2018,Дедов,Дедов,True
2019,"мыслимо
отлупить",МЫСЛимо отлупить,True
2020,ушиб?,УШИВ?,False
2021,"приземленный
Шаров поучать(",пршэемленны Шаров оучаш\,False
2022,Ярославцева,ЯрОсАивои,False
2023,"Тимофеев
16492
неслышно(
штурман",Тимофеев 16492 несДышно( птурман 5,False
2024,Степин,Стещин,False
2025,"припудрить
карлик
ратник
ширпотреб
одурь",пршпудршшь КОрЛЧК р(/нЧ ШЫрпошреб одурь,False
2026,"16264
Юрков",Д264 1,False
2027,паника?,ПАНИКА?,True
2028,"бронь
общее",Экчво [6_3е,False
2029,"масса
кода",М@С@@ ЮОДа,False
2030,72448,72448,True
2031,Горнак,Горнах,False
2032,дурнушка,@9рн9шко,False
2033,"Краевский
лицензия
возникать",КРАЕВСКИЙ ЛИЦЕНЗИЯ ВОЗНИКАТЬ,True
2034,щука,ШКА,False
2035,17215,17215,True
2036,павловский,па {овсхия,False
2037,"озерко
опричнина",озерко отр ичнин7,False
2038,нафаршировать,Неге Неге [аф}а+о ща&^ '7п1а нафарировать,False
2039,вибратор(,внбрятор,False
2040,рантье,"р""ншье",False
2041,"Глаголев
приторочить
нецензурный(",Тлоголев приторочить непенаурны(,False
2042,переживание дебет,пережшванче дебеш,False
2043,"свежесть
спех
Муртазина",спех Му ртазина свежесть,False
2044,"выдавить ильмень:
Асташкевич
закачать",выдавить ильмень: Асташкевич закачать,True
