index,answer,prediction,correct
1539,кафешка,kadei,False
1540,влет, enem,False
1541,fair, fair,True
1542,"мучить!
мокнуть",VYUNTb MOKHYTb 二,False
1543,заново;,Pnfpt uttt GOOGLE,False
1544,подсолнечный,nOA CON HeYHbIN  泰菜,False
1545,пьянчужка,,False
1546,себя,ce6a,False
1547,КНДР,KHAP,False
1548,that,that,True
1549,аргунский,PeHeCRi,False
1550,"отниматься
9807362150",OTHNMaTbCA 9807362150 4,False
1551,Жорова,A XopoBa,False
1552,"опора
укор",onopa yrop,False
1553,"смысл
71348",CMbICA 71348  T,False
1554,тщета,# o1 01 ARAIA myema,False
1555,курья,KYPBy,False
1556,"лорнет поэтапно
типичный выход управляться",0000 JOopHeT IIOTAITHO THIITHbDI BIXO yIpaBITBCA,False
1557,алчно,HO ary # V,False
1558,"колумбийский
похваляться",NOX BaNAT bCA ZAR ?,False
1559,"пугаться
Михаленко Савощик.",nyraTbcA MxaTeHKO   CaBOLLINK.,False
1560,перезвонить,HIEPE3BOHHTB,False
1561,удел,ynen ARL,False
1562,Расюк,二 PA ACHOK,False
1563,"добрать
десятка",0o6pamb decamKa,False
1564,"божок бонна
увеличивать",60XKOK 60HHa Vaeauuueam D ,False
1565,повести,noeecmu 口,False
1566,Санька,CFDT CaHbka ier V,False
1567,"Сухарев
Ходырев
бром",Cyx apeB XodbpeB 6pom,False
1568,мелисса,MenMcca  MARVEL,False
1569,"генетика
микрон",IAVAL rEHETNKa MAKPOH c101819,False
1570,"мулатка
Андрусевич",MynaTKa AHAPy CeBUH,False
1571,Шейкина, llevKMHa,False
1572,подписаться фургончик:,noonucambcg dypeonyuk 日,False
1573,"настоящий
Греция", R 福 HaCTOXIuY Iperua,False
1574,черкать,V,False
1575,сволота,,False
1576,9982671074,9982671074 ee Betetinnanm,False
1577,"шпон поаплодировать оконный)
очиститель 67676",Wnoh noannooupoeamb oKoHHblu) oyucmumen667676,False
1578,кавказец,KaBka3el!,False
1579,проехать,,False
1580,тире,Tupe,False
1581,Хулуп,Xynyn,False
1582,рябина,a R m,False
1583,Сухих?,CuxW?,False
1584,"робот
9201266653",pO6OT 9201266653,False
1585,постричь,nocTpwub,False
1586,"изрекать
мэтр Хлебус!
слышно",® u3pekam6 mp Xneoyc! R C6iwho,False
1587,"транс
63517",TpaHC 635 亿 ,False
1588,"ствол
Саха )",CTBON Caxa,False
1589,"Хайкин
ротик
Бузо", XaMKUH pOTMK By30,False
1590,гарвардский,,False
1591,"Никанович
недобросовестный:",串 C H uk ahoeuy Heoo6pocoBecmHuu:,False
1592,"60689
shout",VAVL SIEN Vy 60689 shout,False
1593,Рыбачук,8 ,False
1594,"любезный
отыскаться
внизу
пригладить",HIOBE3HbIY OTBICKATBCA BH3Y TPMTIAIMTB ,False
1595,"воспылать
обмывать",eocnbiAamb 06mbleamb,False
1596,Сурба,Cyp6a T,False
1597,Усачев,ycaueB 田 LEFR CRRS,False
1598,валун бровка 9152305862,BaIyH 6p0BKa 9152305862,False
1599,ловля,A06AA,False
1600,"снос
производящий",wpn4gaOn 24,False
1601,"переводной рафик
трость Ярмольчик
взрываться Мамай",repeBOnHO pa中uK TPOCT b  ApMOnbHNK BBpbIBaT bCA MaMai,False
1602,"названивать
прогревание
тарзанка
встречно",Ha3BaHMBaTb nporpeBaHne Tap3aHKa BCTpeuHO,False
1603,"тулья
виза-",YA BNBa-,False
1604,Лобанов,,False
1605,динго,中津皇中单整  口 ,False
1606,трибунал,,False
1607,элитарный,mamhbtu,False
1608,"Домнина
хворь
бездна",OMHNHa 出 XBOpb 6esAHa,False
1609,Дорохов.,C LopoxOB.,False
1610,"Торонто
жупел !",TopoHTO 公 *ynen,False
1611,"петит
эпитоп",nemum anumon ?,False
1612,Рубцов,6uoe Py,False
1613,"довольно
Балтика(
взыграть-
морок!",006OnbHO Banmuka( 63bl2pamb- Mopok!,False
1614,event,Cpeila Patcnum event,False
1615,обвалить,06Ba/HTB,False
1616,"старость
склочник
тарабарщина
брюсовский (",cmapocmb CKAOUHUK mapa6 apuuHa 6p1ocoBckui(,False
1617,"Молоков
шашни",福 MOLokoB uauH,False
1618,гаркнуть святыня,rapKHyTb CBATDIHA UUNN C,False
1619,затечь,3aTeyb,False
1620,Сергей химизация!,CepreN XUMVBaLIA!,False
1621,"коридор
Марлен хибара",KOPNAOp MapAeH xn6apa,False
1622,поло,noO,False
1623,"земледелец
ворошить",3eMedeneu eopouumb A,False
1624,щучий,myavt,False
1625,ухмылочка,AreaNoidEst AllaCorte AreaCertio Zumicas8Re cmo.ma  NA6O V chepeda 36 YMenOyKa,False
1626,"Барауля
вязаный(",T Bapayna BA3aHbIu(,False
1627,12195, fem 12195 3,False
1628,ринг,PHHI 13305555335,False
1629,"Губич
Буркин",Fy6ny bypKNH,False
1630,може,? MO>ke,False
1631,"слог
ваза",CIOr Ba3a,False
1632,жилище,unuue,False
1633,эмаль:,MaAb:,False
1634,"Мурашева
заваруха
смотрение?",My paueea 3aeapy xa CMOmpeHue? [] 福 I 1. 3 e s D 号 le 0 国 M,False
1635,дизъюнкция,MGaHDES 瓜,False
1636,пырей,,False
1637,"пронзать
диктант",npOH3aTb BuKTaHT,False
1638,"финансово
исихазм)",ΦHHaHCOBO HCHX a3M) ,False
1639,"жизня
Борзов
46052
очаг :",KIBHA Bop3OB 46052 ouar 家 发承 美茶 欢 本 川州酒 廣意 天如意 贡贡州 鑫 金,False
1640,"деятельно кадр
полгорода lost",AeATenbHO KaAP nonropona lost,False
1641,"пуск плато
Шаврина
Ларкина",TycK  TMaTO LLlaBpNHa  几apKNHa 心,False
1642,"9786378754
Рынкевич задолго",V T O SaAOT 9786378754 4,False
1643,"вьюн :
96048",坊 6bIOH 96048,False
1644,Кулиш,Kynnw,False
1645,"28365
топка",28365 TOnKa 福,False
1646,"разувериться
инструментальный", PA3Y BEPVTbCA ИHCTPY MEHTAIbHbN,False
1647,Носко,Hoeko 特儿,False
1648,"инкогнито Куликовских
очуметь бордюр",KynNKOBCKNX WHKOrHNTO 60PAIop oyyMeTb ,False
1649,Бакин,baKuH etne,False
1650,мглистый,山 MrANCTbIN,False
1651,снятие.,CHATVe.,False
1652,"кулон
Синявская",KYJOH CuHABCKaA,False
1653,"Шкутко
скаут",LI ky mko ckay m 7,False
1654,"киностудия
дурашливый(", KUHOcMy dua dypauuebiu(,False
1655,Лагута,JIaryra,False
1656,развести(, agem,False
1657,"Хорватия тахта
струйка 9276277411
польстить",Xopbamua maxma cmpyara 9276277411 noibcmumb,False
1658,"чернить
product",YepHUT b product,False
1659,"соха
Ченцов
хрен",coxa HeHLIOB xpeH,False
1660,"отвисать аннигиляция!
Пехтерева затухающий",OTBNCaTb AHHAFWIALIyA! MexTepeBa 3aTyxaroLw,False
1661,"чешуя
Сухой
имхо", yewya Cyxou UMXO,False
1662,промывной,npoMblBHou,False
1663,"нажать
прямо.",Haxamb PAMO,False
1664,"Телюк
ряшка
нырок!",TEAIOK La HbPOKl,False
1665,34081.,34081 = 1 N 11 = 11 11 ,False
1666,"Пицко
глушь",食 国 HuLIKO ryllb,False
1667,лентяй,子 Aeumsii,False
1668,сель,cenb 手,False
1669,кашпо,Kkauno V,False
1670,"Рябуха
part
Грушин
перерыв",Pabyxa part FpyuWH repepbiB ,False
1671,"ачинский
черноземье
Сулимова -",aYNHCKNN HepH03eMbe CynNMOBa,False
1672,убиваться, YEHBATECS k 北 e,False
1673,"Лидочка гамма
невероятный эпсилон",Jwnoyka raMMa HeBepOATHbM CWO,False
1674,"задний
атавизм!",BAAHHA aTaBH3M! mg Z,False
1675,"гарантирование глушитель
ненасильственный Гуков",zapaHmupoeaHue anyuumenb HeHacUibcmeeHHbi TyK06 ,False
1676,"гримерная
раненый",rpMMepHaa paHeHbIM,False
1677,Худенко,XydeHKo,False
1678,"чересчур
Каменев
КНДР",yepecyyp KaMeHeB KHIPE ,False
1679,нежданный,,False
1680,"парторганизация
Капля
39485 благоверный",napmopaahueauu KansA 39485 aaoeephbu,False
1681,"матово
кинозал",MATOBO KMHO3A,False
1682,farm,farm SLS C,False
1683,руна,pyHa,False
1684,укус,yKyC  ,False
1685,"автомобилестроение ночлег
постмодернизм провод",aBTOMo6nneCTpoeHne eHoDIer HOCTMOHepHH3M IpOBOn,False
1686,"заработок 9314966008:
мелкозернистый
выпукло успеть Дунаев пешечный",R 3apa6omok 9314966008: Meniko3epHucmblu BbInykio ycnemb IyHaeB neweyHblu,False
1687,нанять,HAHATD 米,False
1688,"комиссар раковый
желто-зеленый
98395;
Тарасов сосна(",KOMuccap p  pakoeblu scenmo-3eneHbiu 98395; TapacoB  CocHa(,False
1689,"ашрам
Суглоб
анналы",ampam Cyrro6 aEHaIH 185,False
1690,Рогович,PorOBHY,False
1691,крематорий,KpeMarOpun,False
1692,"Коблов
убить
Ремез;",心 KOBIOB YBHTB PEME3;,False
1693,"прикидываться Жлобич
Бутко Сысоева откатиться.",mpukudbleambcaKno6uy Bymko CbicoeBa omkamumbca.,False
1694,Гертруда,TJOUS3,False
1695,"бандюк
обиход Осипов;",6aHOrOK 06ux od OcunoB; 心,False
1696,"малышок
Саврас
67179!",MOnbILLOK CaBpac 67179!,False
1697,"бедро
ухват
Форд", 6epo yxBaT DoPn,False
1698,"гроза
past", rPO3A PAST _,False
1699,почтить:,1,False
1700,жупел,xyrien,False
1701,"чуждый
стадо",4y x Oblu cmado N,False
1702,ботфорт,四 6oTdop1 主 T,False
1703,парагвайский,福,False
1704,Лесков,MecKOB R ,False
1705,Воронина,BOPOHMHA,False
1706,"Мартьянова
Залесская",MapmbAHoBa 3anecckaA,False
1707,срастить,,False
1708,75096,7509,False
1709,отчаянье,OTyasHbe,False
1710,"заворот
комфортно стронций;
сойтись Золина
голландец","3aBOPOT KOMPOPTHO CTPOHLIW, 3OnNHa COVTVCb rOnMaHAeu",False
1711,версия, Bepcha,False
1712,охранка,oxpaHka,False
1713,корабел,格 KOPAEEI,False
1714,идейный, meeeg 电,False
1715,вражда,幼菜 G,False
1716,"55205
мундир
Шекспир
ранить",S 55205  My HOup LLlekcnup  paHUmb,False
1717,полчище,nonyuwe #11,False
1718,"обкатка
Перелыгин
взбрести",T厂 o6KaTKa llepeIrbIrHH BaOpeCTH,False
1719,одаренность,OAaPeHHOCTD,False
1720,сейчас,ceiuac,False
1721,"Леонтьев
проигрываться",JeOHTbeB IponrpbBaTbcs C,False
1722,"пята
отрабатываться загорать",nAta OTpabaTbIBaTbCA 3aropaTb M,False
1723,"18542
10518
Тукай,","18542 10518 Tykau,",False
1724,затишье,3aT ube H,False
1725,мошкара,Momkapa C,False
1726,"изгадить .
9276665685!",BraTb 9276665685!,False
1727,"Головина
фигня",W FONOBVHa 中UFHA,False
1728,Солодухин,COnOnyXNH,False
1729,веерный,BeepHbi 魔,False
1730,"задавить
Асадчий",3anaBTb 一 Acaum,False
1731,куча,Kyya,False
1732,"жеребец
ограничительный изолят
складчатый",xepe6eu orpaHNYNTenbHbIN CKanyaTbIN H30n9T,False
1733,ротонда,POTOHAa ,False
1734,"высидеть
Тарашкевич
Смолик",BbICnAeTb TapawkeBNy CMOnnK,False
1735,"Барселона Челябинск
инфракрасный корейский;
молчаливый лубок
toward Ефременко
гнусность       .",BapcenoHa Hens6NHCK NHOpaKpaCHbIM KOpeVcKW; MONyANNBbIN ny6oK toward EppeMeHKo rHyCHOCTb,False
1736,Покровский,TIoKpoecKua N 1  CuhHledaee,False
1737,"разрывной
щедрый
юноша",pa3pblehou edpblu 10HOWa EV,False
1738,"почтить Бронникова
Поплавская завопить",BpOHHukOBa noymumb HonnaeckaR 3aeonumb,False
1739,"Шойгу
Иудея",mouzy Hydea,False
1740,исламист?, Ucnamucm?,False
1741,молчок, 9 MOnyOK,False
1742,Паршиков косая,MAPWNKOB KOCAA,False
1743,sand,SAND,True
1744,"урвать
протянуть
ввод
совок  ,
никогда",PBamb mAHymb ® COB,False
1745,"послание
Марин",nOCnaHue MapuH N贝,False
1746,"пародист,",napooucm.,False
1747,лимон,JIEMOH,False
1748,властелин,BIACTENVA #人心山  福,False
1749,пружинный,npyXNHHbM   R,False
1750,"Боева
свод",BoeBa CBOA,False
1751,неисчерпаемый,福,False
1752,"канал
оправить:
нервозный
Франция
ожесточенный",KaHaI OHpaBHTb: HepBO3HbIM DpaHua OKECTOYeHHbm,False
1753,наотрез:,,False
1754,"Совбез?
Монахов
Ромейко",CIS COB6es? MOHEX OB PoMeuKo,False
1755,притоп,牛 upATOn,False
1756,набухнуть what,iajxg,False
1757,кафель,KaoeAb ,False
1758,"заданный Светлов
потушить тыловой",3aaHHbN BeTNOB noTyLWTb TbMOBON L,False
1759,"слетать Шкель
Троцюк
особа",Wkenb cneTaTb TpoLIIOK oco6a ,False
1760,выпрямить,Bbmpgmum 直业 WEaTIOT  ?,False
1761,"Сергеев -
журавль
Бондарчук",Cep2eee Hypaenb EoHOap4yk,False
1762,"Погодина
Шайдуллина
Гагарин",oronnHa LLainyvNHa FaraprH,False
1763,Иден,VIEH,False
1764,оптовый,onmoeblui,False
1765,"абсцисса бортик закипать
обвинение возрадоваться
эластичность лысый лань
переспорить палеолит",abcuncca 6opTNK 3akMnaTb 06BNHEHNe BO3paOBaTbCA nbICbIi anaCTWHHOCTb naHb nepecnoprrb naneonnt,False
1766,Девяткин,eBATKHH 0,False
1767,вкруговую Гнездилов Миненкова,eKpy 2oey 1o THe3duΛoe MuHeHKoea ,False
1768,уточнить,TB YTOL ,False
1769,decide,福 decide,False
1770,крохотный,KpOxo THbIv,False
1771,"эпидермис Гринева
градостроительный
фон Петрачков
медь",I'puHeba aYAepMKc rpaAOCTpONTe/bHhut POH lerpaukob MeAb,False
1772,Гринько,rpMHbKO,False
1773,слюда,cnona,False
1774,"эротичный
полотно мучнистый
соответствие Малков
перевыполнить кубик",TG HOJIOTHO MyyCTbIM COOTBeTCTBMe MaJIKOB HepeBbmIOIHTb KyOnk 国,False
1775,"участь Иден
ясновидец
несвободный:",VAeH yyacTb ACHOBNAEL HeCB06OμHbI:,False
1776,"неоспоримый
особенность",Heocnopumn OCO6eHHOCTb ,False
1777,Мурашев,MypaweB,False
1778,39515,39515,True
1779,"Мишук     ?
привязка пятая",MnWYK ？ NPVBA3KA NATAR,False
1780,"вовлекаться
отпрыск съестной
заупокойный   .",BOBIeKaT bcA OTIpuCK CbeCTHON 3aynokolhHLd 茶,False
1781,"между
Рынкевич",Mexkoy PbIHKeeuy,False
1782,"недодать бюрократизм
9273256259 триумвират
зачин невыдуманный
прозаично
регламент выслушать","8C8  04E 1 133 Be883 S382号 电 5381 JEIU 福 -808 1e1642659 135 INCLE' 25 IP0A 专业 13 UPAULICA 63 95 03 电品 1331 4131 C43 J2电3 138 PHILcO9 13 26S 1 a10 BTEC.SEI  1860181988 135 2013 ""90 02-801 28 HENOnATb SIOPOKPATUBN LALA 2331 S1CC0L16O 8 动 J0品0 060183988 2341 U0ER8 025 12 Dsc+ae5i 2111 tEC J06 321 284e 121 0sCP1215 2151 -LSIER 1-3 福  121 H13IC ? 000 ：:10180 C&8i ""IPa""aL 业 5 122 PiILCO: 十 gue 0 0+018：188 C66 Gi1E: 1 ·E3 电话 82 9273256259TPWYMBVPAT C&5 -36（3) -33 P 2118 E 3 一 04411185 C51 57C1G 56  男 面 D:ci1 C331 车 品 3E5 CS31 836 E   2 FAY8.0G csii 16  FE 8 153 12 IL6416.1 CS31 21 ES6 42 汽 3ALNH HEBbIAYMAHHbIN E5.CM C35 AJCIAJD 1 福 改品 话 P31RY ore-3rP90 s8cs8:e9cofe7r8 NPO3AW4HO PEFNAMEHT BbICNIYUATb",False
1783,ортодоксия,OPTOAOKCIA,False
1784,"отлеживаться
пенсильванский
отлогий
фреймовый
единомышленник",OTNIeKMBaTbCA neHCWIbBaHCKH OTNOrNN 中peiMOBbIN eANHOMbIWIeHHNK,False
1785,атавизм,aTaBVBM 家 T 福,False
1786,егерь,f erepb,False
1787,Шарапов,LlapanoB ,False
1788,Силюк(,CUIOKE,False
1789,"превращение разгонять зачать
шелохнуться министерство
обидеть field тявкать",rpeBpaLeHve pa3rOHAtb 3ayatb WeJOxHytbCA MHuCtepCTBO o6ngetb field TABKOTb ?,False
1790,взад,B3aA 睿情,False
1791,"всасывание бурно
сцеживать мастак
сбрасывать
подправить трояк
9324386687",6ypHO BCaCbIBOHUe cUexUBaMb macmak c6pacblBamb noOnpaBumb mpOgK 9324386687 N D,False
1792,Капитонова,L KAnNTOHOBA,False
1793,"инкубатор
алхимик
стихи:",JHKy6arop aJIXJMK CTXH:,False
1794,"подвес   -
перевернуть
термитник",nodeec nepeeepHy m6 mepMumHuk,False
1795,"9811018780
миндалевидный",9811018780 MAHAAneBNAHbIN  ,False
1796,Кулаев-, KyJIaeB-,False
1797,акмеист,aKMevCT,False
1798,"склеп
40443!",CKIEn 40443!,False
1799,"фураж
навек:",pypak HaBeK:,False
1800,пашня,naWHa,False
1801,"сколько
почему-то
пряный",CKObKO nOyeMy-TO 1 AHI,False
1802,"9527049639
Силкова
плодоножка",9527049639 CwkoBa NOdOHOIC KQ,False
1803,"халатик
накинуть,","xanTaTK HaKVHYTb,",False
1804,"field
голый",field rOJbIY H,False
1805,Брич,y 福庄,False
1806,варна:,BapHa:,False
1807,9575080352,9575080352,True
1808,"станс
Мазитов
62196",CTaHC Ma3VTOB 62196 O,False
1809,шитый,WTbi,False
1810,Михайличенко,MmxainmyeHKO,False
1811,"Гаврилин
Христос
румынский
Воронина!
напрямую",O FaepwuH Xpucmoc Py MbIHCKuu BopoHUHa! HanpAMy HO,False
1812,платочек,nNATOYEK,False
1813,"экстренно
Валерия",9KcmpeHHO Banepus,False
1814,"Кукса Королюк
модернистский",Kykca Kopon IoK MOA epHHCTCKHY,False
1815,"поваляться
остывать дотация
Кулькова",MOBAATDCA OCTbIBaTb OTaNA KynbKOBa,False
1816,"Киричук
томный
хромосомный
нерв    -",Kupuuyk TOMHbIM xPOMOCOMHbIM HepB,False
1817,"трущобный
императив",TPY IHIOSHbN HMIIEPATHB ,False
1818,"урочный
жжение",ypOyHbIi XXeHNe,False
1819,"лающий
оголить
вердикт",naowuo 020numb Bepouk m,False
1820,эска,aCka,False
1821,Мирук,MAPyK # ,False
1822,62926,62926 SELECT,False
1823,прачка Якутск,,False
1824,"завладеть
сквош",3abnanerh CKBOLLI CODE,False
1825,Мальцева,ManbLieBa,False
1826,"Гацук
руины",? Fauyk pyuHbi,False
1827,уста,YCTA,False
1828,"пурпур
гоночный
Адамова
чиркать",nypnyp rOHOYHbIN AAaMoBa unpKaTb,False
1829,смести.,车用A MLG 7 EC,False
1830,Оборина бравый,06opuha 6paebli,False
1831,Буча!,Eyyal 公,False
1832,продолжатель,TPOnOnX atenb ,False
1833,"шпилька
Седов гегемон",wnuΛbka Cedoe 2e2EMOH,False
1834,одесную,G04 G,False
1835,"тапер 9139934170
Алиев причинение",Tanep 9139934170 AJIHeB PHYHHEHHe,False
1836,Чагин, ,False
1837,курьез,Ky pbes,False
1838,"даже  :
ерошить-",Aaxe epouTb- P 品 1007,False
1839,"рэкет
52306",paKer 52306 利,False
1840,Минков,MMIHKOB  老,False
1841,воск, BOCK,False
1842,поворотный Шипунов,口 Wnny HOB NOBOPOTHbIN,False
1843,"кипа
венок",Kuna BeHOK,False
1844,размыть?,pa3ubm6?,False
1845,"23065:
комар",23065: KOMap,False
1846,инструктивный,ИHCTPYKTИBHbIN,False
1847,животина,,False
1848,побуждать(,D,False
1849,красоваться,KpacOBaTbcA,False
1850,Дунаев,Ay HaeB 00,False
1851,кровушка,GIVENCRY kpoeyuka,False
1852,"пьянство
29090 чалма",nbAHCTBO 29090 yanMa,False
1853,"ротация
Тупица подле
корениться",POTALnA Tynnya noAne KOPeHNTbCA,False
1854,"Кулев
скоп",KyJIeB CKOI,False
1855,"техник недоучившийся
диапазон Сш n 8)",TEXHK HEIOYHVBLLMCS JWAIA3OH C山 N 8),False
1856,18670,欢#一# 18670,False
1857,"сигаретка гранат
нелояльность",curapeTKa rpaHaT HeNOAbHOCTE,False
1858,9406359655;,,False
1859,"flat
загорелый
гедонизм",FLAT 3ATOPEIbIN TEIOHN3M ,False
1860,"свинарка
лосьон how
въезд специя",小 CeuHapKa nOCbOH how Bbe30 cneuua,False
1861,"9539713682
помазание
неотразимость",9539713682 OMa3AHKE HEOTPa3nMOCTE 1,False
1862,гнуться,THyTECA,False
1863,давать!,Y daeamb!,False
1864,графин,paan #ON,False
1865,оприходовать),oⅡpEXOIOBaTB),False
1866,"подтопление  ?
судия Серпухов,","nodmonneHue ? cy dua Cepny xoe, PMOA",False
1867,бомбочка,Y 60M604Ka,False
1868,"разгневать
sell
Линкевич",pa3rHeBaTb sell JvHKeBVH GEO ,False
1869,"continent
упруго
Емец видеозапись
Пресняк стульчик",continent yrpyro EMeL BWneo3anNCb peCHAK  CTyNbHNK,False
1870,откуп,,False
1871,"пересиливать
спокон spend",nepeCHnHBaTD spend CIOKOE,False
1872,9865102106, 9865102106,True
1873,"рысь
избиение
прошлый
сгущать",pbicb- u36uehue npoun bi cayu uamb,False
1874,Барташ,Eapmaul C ·,False
1875,Евграфова,Rerojom,False
1876,"root
мальва
вольт 56049 жрец",Frethinet ato root Tr.0541.415400 TeL.0541 MaJbBa BOTIBT 56049 xpeu,False
1877,"69534 )
Косач
нотный",69534 ） Kocay HOTHbIN □,False
1878,"проницаемый
герметик",oHnaeMb repMeTuK,False
1879,"71718
н-не
44913",71718 HHe 44913,False
1880,"лития
нехай!",ΛNTWA Hexai!,False
1881,"Ситников
долженствовать-",CHTHNKOB AOM>KeHCTBOBaTb-- oo,False
1882,"катарсис!
известись
Маслякова
нате
Шлойда",福 KaTapcuc! VBBeCTVCb MacnAKOBa HaTe LLlnovna,False
1883,Остриков,川 OCTPMKOB,False
1884,Сапронов,L CanpoHOB,False
1885,"Мороз
9669871860
Конкин
Сергель!",Mop03 9669871860 KOHKUH Ce pre nbl,False
1886,"подшипниковый
вовнутрь
письмецо",ML  noowuNHUKOBbIu u BOBHympb nucbmeuo,False
1887,"доигрывать
весельчак
колхозница",dou2pbieamb Becenbyak KOnXO3HUua,False
1888,сбыт,c6bIT,False
1889,"поклевать
Белявская",MOKNEBATb BEIABCKAA 11,False
1890,Шемет,eMeT,False
1891,"крыса-
fill",Kpbica- Fill,False
1892,Душанбе,AyiuaHbe,False
1893,"оспина
блеснуть
отборный
поволока
отросток",? OCInHa OJIeCHyTb OTOOpHbI HOBOOKa OTPOCTOK,False
1894,фырчать,E DEIPHATE,False
1895,"лапша
Шакун
вятич
base",nama IllakyH BATHY base Blik,False
1896,"линейно
Иванович
Нестеров
shell  ?",MNHENHO VBaHOBIN HectepoB shell ?,False
1897,"баррикада изразец равноправный капеллан Жиляева
черноволосый бледно бытийный
направляющая правоверный вызволение
Жданович досточтимый 9215181441 Возняк веха 55861
переплетаться недокуренный            ?",bappurada uspasey panompanui xanenuay Kuaeal uepuoeonocbui bnedouo bumuiuan hanpananoua npas0sepuuieu3eoneuue Koanoeuu docmoumuuui 9215181441 Bosuax exa 5586 nepennemamoca nedokypeuuui,False
1898,"Гильфанова сашин
пелерина вражда институция
богадельня совать Охрименко!",TWibdaHOBa caWINH nenepnHa Bpaxna HHCTATyUNA 0ranenbHa OxpNMeHKO! COBaTb AHA,False
1899,"Панова
бодун",aHOBa 60nyH 1,False
1900,"Лямин
Букач",AMNH Bykay ,False
1901,"нападать
статут
Мазаник",HanaAaTb CTaTyT Ma3aHK ® ,False
1902,"Шошина !
танковый
каяться",LLlouuHa maHKoeblu KaAmcA ,False
1903,упразднять,ynpa3AHATb,False
1904,разграбить,?,False
1905,мсье,MCbe,False
1906,Мазец,Masey 正,False
1907,Белая,Benaa,False
1908,слупить,CJIY IUTb,False
1909,ливневый,nuBHebi,False
1910,"весомо .
Юрасова
кутерьма",BecoMo Opacoea rymepoua,False
1911,"Алай
кофий-",N Anan KO中ni-,False
1912,пляс,AC,False
1913,подвой,nogbou,False
1914,Гайко,00000000000000000000 Fauko ,False
1915,"9378302929
пассионарный",9378302929 ACCN OHSP HHA 蜀膳,False
1916,"напихать
батальон
Ивашкин
мелькать
88639",福 HanNx aTb baTanbOH WBaWKNH Me bK aTb 88639,False
1917,Панюкова?,IIaHioKoBa?,False
1918,"руководить
Матяш люд военврач",py koBodumb Mamau iod oehepay,False
1919,"воспылать
возомнить
первенство", BOCIIbUIATB BO3OMHYTb HIEPBEHCTBO,False
1920,"space,","space,",True
1921,зулус,e 雅 用  中电话  17,False
1922,трейдинг.,TpeinwHr.,False
1923,"Омельченко
соцлагерь
соприкоснуться",OMenbHeHKO coLarepb COnPNKOCHyTbCA 小 产,False
1924,Седнев,e0,False
1925,Бушмакин,A ByuMaKUH,False
1926,"Генрих
парабола",FeHpux napabona 7 ,False
1927,марш,Mapm,False
1928,Короленко бубна.,KoponeHKO 6y6Ha.,False
1929,патио, HaTuo,False
1930,"Сивов
Булах:",CMBOB bynax:,False
1931,"Шарай,"," Tmapat,",False
1932,"гейзер молниеносный
вычесть Микоян мушка
полоцкий пестро
кормушка штаны",rensep MOJIHMeHOCHbIN MMKOSH BblyecTb Myuuka NOJIOLKNY nIecTpo KOpMyuka WITaHbI,False
1933,постареть,Brutiful roadstiiple Jin+Flme ,False
1934,"твердый
Хрулев
Белько",meepdblu Xpynee BenbKO 口,False
1935,романтичный,一  POMAHTHYHBIN,False
1936,Нехайчик,Herafor,False
1937,жабо;,拍 eeo xaadouu M Ae A  Sae 国 期 CT epeycoopt  2CS 医 票   105264 蜀 口 1 限 费  CEG 品 Dens 1 41 中 酒 M 优 H 福 a 品  联 033 快 水 A 品 调 s 福 HxNOR R  牛 订 型  品  nna  n ATo  4oe 124 商  mi 7 租 A 3  cO 版 福 4 出 46 p B E   15 daun BOAt 服 口 品 ao 8 品 12 A a2 ? E Aecon ne ieKOg 品  n M   e O9 版 D'  里 13  牌 HO 正  中   P  相 u e 包 DPOE 6 % OM 132 是 m a n a60i,False
1938,"Юдина
47611",HOnNHa 47611,False
1939,"Булай  :
водитель
кубатура",bynan BOANTeNb Ky6aTypa,False
1940,"коммуникативный Шумихин
Мазан кариатида
Климашевский дайвинг",LMWW. KOMM HMKTVBHBDM Ma3aH KapiaTAa KnMMaLleBCKM AaMBYHr,False
1941,"срубать напрасно раздел
голодный запамятовать  ,
переживание компонентный",CPYBATb HANPACHO PA3AEN ONOAHDIN 3ATAMSTOBATb KOMNOHEHTHbIN NEPEKMBA HNE,False
1942,"спартанский
Федяев подойти
дальнодействие",CTTapTaHCKIY Pengee OONTI JaTbHOnenCTBne,False
1943,"Коско
нелепо)
выбрать
Битлз",KocKO Hereno) BH6paTb BATJI3,False
1944,месье,MeCbe,False
1945,"секундочка
беспечный",cekyHOuka 6ecneyHbM,False
1946,ремесло,peMe CnO 面,False
1947,"продмаг
ущемлять пурген",美   生有 A ett 0 L poμmar ymeMATb ypreH,False
1948,"Баранов
Тимофеев",BapaHOB TuMopeeB SUO,False
1949,"Горбель
Пристром",生临 BO Fop6enb npucmpom,False
1950,хана,B XaHa,False
1951,"настрой
мораторий",HaCTPON MOPaTOPNIN,False
1952,жюри,口 copu,False
1953,брат,6paT ,False
1954,"сайт
just;",30909,False
1955,Юрчук,funikybow JOp uy k,False
1956,"услаждать
просквозить
9921024728",yca>KAaTb npOCKB03HTb 9921024728,False
1957,9983421034,N,False
1958,дробно,Apobao,False
1959,"отечь.
27356
мерзко",工 OTe4b. 27356 MepBKO,False
1960,"изворотливый
вызволять
оконце
ультразвуковой",U3BOpomNuBblu BbIBBOnAmb OKOHUe ybmpa3By KOBOU 小,False
1961,"смолоду
Коростик",CMOnOny KopOCTNK,False
