index,answer,prediction,correct
574,трупы ложить в морг только с направлением участкового полицейского кроме больничных,T.PynbI AOXHIbB MUPr TOABKO HANPABAEHHEM yYACTKOSDrO nOUEHEKOrO KPOME SOAbHNYHbIX,False
575,"БАХИЛЫ, УТРАТИВШИЕ СИЛУ","GAXHJIbI, YTPATMBHNE CMJIY",False
576,СЫР ГОРНЫЙ ПАРАФИН,CHPTOPHUIN DAPAOHH 07 0.230 419.0 96.37 2102.15 1013 9,False
577,ПРОДАЕТСЯ,NPOAAETCA CAMTIER,False
578,Welcome,welcome,True
579,ЦI ТВАЯ  МАШЫНА КАРОВА ?,UITBAR MAWbIHAKAPOBA?,False
580,Маленькие радости яйца,ManeHbkHepaaocTh RMLIO,False
581,CO-WORKING NEXT EXIT,CO-WORKING EXIT NEXT,False
582,STAY AT HOME,STAY AT HOME,True
583,ОДЕЖДА ДЛЯ ЛЫСЫХ И БЕЗРАБОТНЫХ,OAEKAA ANANbICbIXH 6E3PASOTHbIX,False
584,ТЁЛКИ 21.00-24.00,TEAKH 2100-24.00,False
585,Моя жизнь это ДИВАН,MOY XWH 山,False
586,выход на улицу через 3 этаж,BbIXOI HAyJINLY YEPE333TAK,False
587,обожаю мусор,O5OKAIO MYCOP HODHMA..m EeXOXMbIHTeDHeTa,False
588,Я ударился ОБ УГОЛ ЗНАЧИТ МИР НЕ ТАК УЖ КРУГЛ,9 ySAPUACA 06 yro BHA4#T MNP HETAK yKKPyTA,False
589,Пятый и последний фильм трилогии из четырех частей,aTGIn n HOCeAHn WnGM yacTen TpunOrnn n3 yeTGipex,False
590,ТУАЛЕТ НЕ ПРАЦЮЕ ВИГОДИПОРУЧ НА ДВОРI,TVAJIETHEIIPAIOE BWrODN7OPyy HADBDPT) HETTESATIKAHTRCEHAYNAH HOOHMA.om EQeXOxMbIHTeDHeTa,False
591,TETRIS,"事海兴海繁气乐海繁海 poboomTempucanum moy,epuen 6.DMTT 恭海接广节海接海 TETRIS",False
592,ДЛЯ МОЛОДЕЖИ МОЖНО НА ПЕНСИИ,25 008537173 MOJOAEKU HATEHCUU H0KHO .097-087-48-66,False
593,ОСТОРОЖНО! СТУПЕНЬКИ,OCTOPOXHO CTYNEHbKH,False
594,Кошка курильщика,"Kowkakypunbuka P09:54 ntanyryy Kortacoe teio ropaa 5  n？e, yenRopoaTGrBaooTD?HeHO0TexanpoOpT？ Ba nocee coua yosx.Kou nypn pacner nax a5oa HapyxTHOC O6HayT CHp MT ctattc oiot  :5250811",False
595,Это не бомба,0OMOa,False
596,"всё хорошо, пока не знаешь правды",BCEXOPOLIO nOKA HE 3HAELub TPABANN,False
597,85,CnicCaAaT HE)KHOCTb 100 erAaco xo 85 90 ey6,False
598,МЕНЬШЕ ЗНАЕШЬ - БОЛЬШЕ ТУПОЙ,MEE3HATU6-5ON6UE TynO,False
599,SONY MONY,SONY MONY 油 福,False
600,туалет,TyAIET,False
601,2299,Hoesk 2299,False
602,ЗЕНИТ,,False
603,Е МАШИНЫ,,False
604,BAR,H,False
605,HERBALIFE,HERBALIFE,True
606,САЛОН РА Этуаль,,False
607,Fie,,False
608,I Love NICE,NIE,False
609,68-12-38,c68-12-38 LANACTAPOAAI IOSOOPU oponec.ru,False
610,АПТЕКА,ANTEKA,False
611,PanCake,PanCae,False
612,КАФЕ,KAOE R aa CHouse,False
613,Всё для дома,Bce AnA AONa,False
614,HOTEL ОТЕЛЬ,,False
615,Венское Кафе,Behckoe RoPe,False
616,TRUMP,TRUNN,False
617,асна плюс,aCHa nnioc,False
618,КЕРАМИЧЕСКАЯ ПЛИТКА КЕР МОГР НИТ,KEPAMNYECKAA NNNTKA·KEPAMOrPAIT REKLAMAPLUS,False
619,ТЕХМАШИМПЕКС,TEXMAIHMIIEKC,False
620,5 Пятёрочка,,False
621,ТАВРИДА ЭЛЕКТРИК,TABPMAA SAEKTPNK TEL 门,False
622,ROOMER,RGOMeR 0,False
623,PANDORA,ONA,False
624,КАФЕ,KA中E ：3EDKANA,False
625,ВЕРНА страховое общество,BEPHA cTpaxoBOe o6LLLecTBO,False
626,ЧЕБУРЕЧНАЯ,HESYPEHHAAD,False
627,INGENUITY NERVE COVICTION,BELO [INGENUITY+NERVE)XCONVICTION]= THEALLNEW36 39012 DAAAHNTRAN uvsW S道 DUBBRTOAY CELEBRATIONALLYEAR,False
628,КУХНИ,KyXHN,False
629,Meclo,Meat ,False
630,"302 БИС МУЗЕЙ ""БУЛГАКОВЫСКИЙ ДОМ""",302 DNC TOS 尚 LKETTIR.K,False
631,PERFETTO,PERFETTO,True
632,A K,A&K,False
633,лс,几,False
634,ecomarket,e Omarkel,False
635,ВУНДЕРКИНД С ПЕЛЁНОК,BYHAEPKNHA CTENEHOK FOAAPRN MErAueMOAaH,False
636,by,emuseun    er.museum OOERmuS MUSEU KAIPERSYS emuseummus mLeum umuseu Kaspersky sareo Industrial MY3eHmuse CyberSecurity mseLn museummus P KeMnteDHO mNUMyS npocp ugnMyea rumuseut eseum eoHae,False
637,GIANT,GIANT,True
638,ВЛАДИВО,,False
639,админист города,AAMIHKTN,False
640,СОВЕТСКОМУ НАРОДУ СЛ ВА!,COBETCKOMY HAPOAY CA,False
641,Консолидированная модель,"CEPBNC Pilot-BIM-OOO""ACKOH-KoMnnekc"" SEDOV·NOKIOYEHO 回 KOHCOnNANPOBaHHaABIM-MOAenb X 04-XKcMara3HHoMPue X ucneTuepcepBepHbix3aAayPilot-BIM X + OTKpbIbMOenb... HacTpoK oTo6paxeHA []MacWTa6upoBaTbnoBceMo6beKTaM[]MacWTa6npoBaTbno Bbi6paHHbIMo6beKTaMo6aBNTb3aMeyaHMe > 口 ownbtp G 而 o ba3OBaA CTeHa:O.. @wnbtp ba3OBaA CTeHa:O.. ba3OBaACTeHa:O.. 5yMaKHbIeIOAN ba30BaA CTeHa:O... 04.03.202012CeAoBBA4eCnaBVBaHoB4 ba3OBaA CTeHa:O.. Bepx 5a3OBaACTeHa:O. 04.03.202012Ce0BBA4eCnaBVBaHOBy ba3OBaA CTeHa:O.. Bce Ba30BaACTeHa:O.. 04.03.202012CeAOBBA4eCnaBVBaHOBM4 ba3OBaA CTeHa:O.. 3aAHAAABepbMara3Ha ba3OBaA CTeHa:O.. 04.03.202012CeAOBBA4eCnaBVBaHOB4 ba3OBaA CTeHa:O.. ba30BaA CTeHa:O... ba3OBaA CTeHa:O.. ba3OBaA CTeHa:O. ba30BaACTeHa:O.. ba3OBaA CTeHa:O.. ba3OBaA CTeHa:O.. ba3OBaACTeHa:O.. ba30BaACTeHa:O.. CBONCTEO 3HayeHMe JpodyKmbl Guid f0abc2b1-aa06-4781-a8c9-5 Name ba30BaACTeHa:OC-01Okpa Type IfcWallStandardCase globalld 3mgyAngWP7WQZ9MfBXv id 329570 name ba30BaACTeHa:OC-01OKpa objectType 5a30BaACTeHa:OC-01OKpa predefinedType STANDARD tag 8837273 type Standard Wall Co3an（a)CeoBBA4ecnaBVBaHOBM404.03.2（ KOHCOnNANPOBaHHAA MOAenb Bce CKpbITble o6beKTbl PacnonokeHMeKaMepbl",False
642,z,,False
643,С НОВЫМ ГОДОМ!,HOBGIM FOTOMU!,False
644,ФИЛАРМОНИЯ,PIUIAPMOHKS,False
645,Объемные буквы,6yKBbl 06beMHbie,False
646,ПЕНЗЕНСКАЯ ОБЛАСТНАЯ ФИЛАРМОНИЯ,IEH3EHCKAA OBJACTHAA PNAAPMOHNA,False
647, RALF RINGER,RALFRINGER ollo XEHCKAA XEHCKARO5YB6 30 3,False
648,FIGHT FABRIKA,FIGHT ABHIKA,False
649,concept boutique,ALINE concept boutique Mw.reklama-mediairu,False
650,DIGITAL, 安全防火人人有费 6&修#旅盟#路 GITAL D  车,False
651,R,R stollsopdotru ptonlsaonnnru staluapncru ,False
652,Мария KAFESI,Mapuia KAFESI,False
653,ВЫВЕСКИ ДЛЯ ВСЕЙ РОССИИ,BbIBECKK mABCEiPOOW,False
654,ОТЫ,,False
655,95093 35,"Off T 16CrA NTNECAEROCAS DONGPaILSLACEUTEATE 1499 CdnsO4211 hpr1126.1995 THESUM95093DS35cTS S95.093.35 DOLLARS THE TO 329 Howard st. Patrick Conbs ORDER OF San Francisco, CA94117 0412023:1909891 AUTHORIZEDREPRESENTATIVE 0009509355",False
656,"- и тогда он взял топор и срубил деревце, труп притащил домой и украсил....представляете какой извращенец?!",春 TorAaoHB3ATonopcpyONAepeBue， TpynnpNTawNnAoMoNWyKpacNn....npeAcTaBnaete KaKoNW3BpaWeHeu?!,False
657,Earth Day,Earth /,False
658,"Леша, напиши здесь про наши аккаунты в вк и инстаграм. Мол, там шутки, полезности, Трали-вали и все акое.","OHO5 XXXXXxXXXXXXXXXXXXX0XXXXXXXXXXXXXXXXXXXXXxXXXxXXXXXXX nela,HarMun 3hecb nPO HaWuN aKKayHTb B BK WHCTarPaM. Mon,TaM WyTKN,nOne3HOCTH, TpanA-BanN W BceTakoe.",False
659,ХУДОЖЕСТВЕННОЕ ОБРАЗОВАНИЕ И НАУКА,XYIOKECTBEHHOE O6PA3OBAHNE HHAYKA 2018/4(17),False
660,NYPD,,False
661,СВЕТ В ТАЙНИКЕ ШЭРОН КЭМЕРОН,我花 CBET BTANHNKE WPOHK3MEPOH,False
662,vk,小 K,False
663,Еремеева Лидия Васильевна,® EpeMeeBa JIuaHa BacH.beBHa,False
664,17693254,WLNIE 17693254 双国服量,False
665,Баранов Михаил Александрович,酒 DapaHoB MHxaHIAIeKCaHIpoBHq,False
666,БИНЕТ СЕНН,6HHET CEHH,False
667,RJCH BOY,RJCH BOY MRCH27.2820 7:46PH ORDER 97 FOR PAYTON RICHBOY 3:50 ITENCOUNT: TOTAL: AUTH:8432553473791 CARD:4347 CARDHOLDER:PAYTON LABEL:RIC BOY,False
668,Альберт Лиханов Деревянные кони,Anb6epr JIWxaHOB epeBAHHbIe KOHN Teeeere 9,False
669,WORKME S TI BO K,,False
670,"сейчас ты воздух, я тебя вдыхаю","KTStudio ce4acTbBO3Ayx,9Te69BAbxaO",False
671,"если вы это читаете, значит вы меня трахаете",ecau B6i 3mo yymdeme 3Hayym S6i Mehg mpdxdeme,False
672,В конце пути придется рассчитаться,KoHye nymu paccuumambcs npugemcs www.tattookiev.org,False
673,ue Femme veut - diem le veut,Foe reu- t,False
674,Улыбка дочери дороже каждого из вас,Juibra douepu Dopone ranGOono u3 bat,False
675,Я буду любить своих родителей,9 orra cbouoc poguinevec Q,False
676,In deo speramus,万 HX T,False
677,Пока мы убиваем время время убивает нас,BPEMR VEMBAETHAC,False
678, верь в себя,eutus,False
679,Familia,Familia To,False
680,время быть сильным,BPEmASUTS sNHn,False
681,Во им Отца Сына и Святого Духа Аминь,HMATU GHHAH CRATOrO Ayxa AamHh,False
682,Малая,Maae,False
683,РУССКИЙ,RVSORMN,False
684,ПАСИ И СОХРА,CHGHHGOXPAI,False
685,"Часы рядом с тобой, как каникулы в детстве","Yaca pedaxcmobou,nax Kauynbtedememee",False
686,"Пусть пойду я долиной смертной тени, да не убоюсь зла ибо Ты со мной",GTAOHTHT T,False
687,Faith Hope Love,+? JaithHopeLove,False
688,только победа,nObSaA TOabRO,False
689,люблю,AHOAIO,False
690,БЛЯХА,SnAXA,False
691,COVID-19 CORONAVIRUS,"COVID-19 CORONAVIRUS Bexnpeynpepacnpoctpae# (COVID-19）peMompCTaHceneHnpM HOBOOPOHPyCHOHexL noceTTene,acKeHeMnM DpearanTebhosamycaBtyxcgHanpyeM AqMNHNCTPaUMR.",False
692,ПРОКУРАТУРА,LAXET nPOKVPATVPA,False
693,ШТОРМОВОЕ ПРЕДУПРЕЖДЕНИЕ,WTOPMOBOE nPEAYNPEKAEHNE,False
694,ДЛЯ ПРЕДУПРЕЖДЕНИЯ ПОЖАРА И ГИБЕЛИ ЛЮДЕЙ НЕОБХОДИМО СОБЛЮДЕНИЕ ПРАВИЛ ПОЖАРНОЙ БЕЗОПАСНОСТИ В БЫТУ,ANRNPERYNPEKAEHMRNOKAPAHFHGENNNIONEHHEOSXONMMO COENHOAEHMENPABMNNOXKAPHON6E3ONACHOCTMB6bITY FENHDoOTOnA,False
695,"Не курите на лестнице, курите во дворе","HeKypNTeHaneCTHNue KypNTeBOABOpe CoTpT ot N rpoe B ngr  coc Mohnnouaao.aaee ma2n4pu,a eue MeuOeT Teo RNE CTPO EETG4 Whasepp: Dloits: Eonnoeenncs monooc sioeBacteoVaeHoi +7 909 123-45-67",False
696,Правила группы,paBNna rpynnbi,False
697,Choose an interstitial SSL,Choose an interstitial SSL ·examnle.com(generic.overridable) example.com(oeneric.non-ovemidable) Clock s ahead example.com （HSTS.non-overridable) Clockisbehind Pinred certifcate error Certificate Transoarencyeror Superfish MITMsoftware MITM software on an cnterprise-managed machine SafeBrowsing Loud Malware,False
698,ФАС вынесла предупреждение ЦИАНу за копирование объявлений Avito,Avito 中AC BbIHecna npeAynpe>KAeHNe LVAHy 3aKOnNpOBaHNe 06bABneHnY Avito,False
699,12+ 16+ 6+ 18+,12+16+ 6+18+,True
700,Профилактика коронавируса,npounaKTNKaKOpoHaBupyca HepirpeaocTopocTnesxx y cbCEaHOnpu naiteonsio bytipcoaay ryTauEcTBeRC chyatotnoyetias: BORYOIETE TADTPPCE pabx Me pyneenHncne Toceue-ateMnororoDbxHect,False
701,КРЕДИТ,OXPAHHNKAM TNLEH3NA AunnoM 8926-583-10-06 3RCIPECC VU KPEANT KPEANT 3A4AG AATPAWAHPOTTNET HATINHHAN 5OEE20BAH dmoll- 1 8-926-71-87-83 Benpnu! CB:00020:0 EE3SBXOAX CDOPEHME 8-964-577-8454 8-925-414-05-36,False
702,ВМЕСТЕ ПРОТИВ ТЕРРОРА ,"B KayeCTBe MepnpeAynpeTenbHoro npn 3aKTIOyeHNN OrOBOpOBHa CAa4y BMECTE xapakTepa pekoMeHAyeTca: CKnaCKNXnOMeWeHNYB apeHAy Bo6A3aTenbHOM nPOTUB yxeCToyeHne npOnyCKHorO pexMma np c BKnIoyaTb nyHKTbl, naoune npaBo BXOe W Bbe3e Ha TeppNTopNIO o6beKTa, yCTaHOBKy MHCTPAPTXOMO TEPPOPA cHCTeMcrHanN3aLNN,ayNO-BNeO3anNc; oCyWeCTBnATb npoBepKy CAaBaeMbIX noMeWeHNN no CBOeMy yCMOTpeHNIo. AHTNTEPPOP AHTHTEPPOP -AHTnTErrOr TeppopИ3M TO o HACNA V npakTUKa B03ENCTBNA Ha nPNHATnE peweHna opraHaMN rOCyAapCTBeHHO BnaCTN, opraHaMN MeCTHOTO caMOynpaBneHNA NnN MeXyHApOHbIM oprAHN3aLNAM, CBA3aHHble C ycTpaWeHNeM HaceneHNA V (Mnn) MHbIMN copMaMN npOTNBOnpaBHbIX HaCNnbCTBeHHbIX eNCTBNN; 3KCTpeMN3M T0 TeOpna npakTMka eXeAHeBHbIe 00x00 TeppnTopun AOCTNKEHNA COLNAnbHO-nOnNTNYeCKNX, S V OCMOTp MeCT cocpeoToyeHna penNrNO3HbIX, HaLNOHanbHbIX LeneN nOCpeACTBOM onaCHbIx BeLeCTB 3Ha npeAmet CBOeBpeMeHHOro 3anpeLeHHbIx cnoco6oB. nOrOTOBKN  nepenOArOTOBKN pa6OTHNKOB BbIABNEHNA B3pbIBHbIX ycTpouCTB NNN BbIABneHNe W npeAynpeXAeHNe npeCTynneHNi (COTpyAHNKOB)o6beKTa(TeppNTOpHn)nO BOnpocaM noO3pNTenbHbIxnpeAMeTOB; pa6oTbl cO cnyXe6Hon MHopMauNeY orpaHNyeHHoro 3KCTpeMNCTCKOn V TeppopncTnyeckon nepNOANyeCKyIOKOMNCCHOHHyIO npOBepKy HanpaBneHHocTN npNo6peTaeT aKTyanbHocTbN3rona pacnpocTpaHeHNg; cKaACKNX nOMeWeHNN; - pa3pa6oTKN nopAAKa 3BaKyauNN pa6oTHNKOB BTO. 6onee TWaTenbHbin non6op M npoBepky 3Ha4NMyIO (COTpyAHNKOB)o6beKTa(TeppNTopUn), ponb pa3BNTNe aTakKe 3ecb urpaeT KapOB; TEXHOnIOTNN 6eCKOHTpOnIbHoe nOCeTNTeneY B cnyyae nonyyeHNA HHqopMaLNN o6 ceTeBbIX V paCnpoCTpaHeHNe WHcopMaLUN. yrpO3ecOBepWeHNA TeppopNCTHyecKOro aKTanM6oo YuNTbIBaA COBepWeHNA ero cOBepWeHNN; BO3M0XH0CTb 一 npOBenEHNA yyeHN,  TpeHNpOBOK O TeppopncTuyecknx aKTOB Ha TeppuTopUN 6e30nacHo V CBOeBpeMeHHON 3BaKyaLNN npenpT,ypeXeHnnopraHNaunn,nepe x pa6oTHNKOB(COTpyAHMKOB) W OCeTHTeneV o6beKTa PYKOBOANTEnAMN BCTaIOT aa kaK no (TeppNTopun) 3 3aHn (cOopyKeHnn)npN yrpo3e o6ecneyeHNIo Hx 6e3onacHocTN, TaK W no BbIpa6oTke npNMeHeHNA WnN nPN O6HapyXeHNN TOKCNyHbIX W BbInOnHeHNIO MepOnpNATNN B Cnyyae noCTynneHNA cO06WeHNn, XMMNKaTOB,OTpaBnAIOWNX BeWeCTB W ATOreHHbIX conepxax yrp03bl 6MonorMyecKNx areHToB. TeppopncTuyeckoro xapakTepa. OpraHN3aLNIOMnpOBeeHNACOBMeCTHOC BoaouTenncTso COTPyAHNKaMN npaBooXpaHNTenbHbIx opraHOB OL Hameroponcxon oonacru WHCTpyKTaXen V npaKTNyecKNX 3aHATNN no eVCTBNAM npN Ype3BbI4aNHbIX npONCWeCTBNAX;",False
703,ОСТОРОЖНО: МОШЕННИКИ!,OCTOPOXKHO: MOWEHHNKN! HEAANTECEEROSMAHVTb! DEDRBNEHMEOIPODAKE 3ROHDKHECACTRMCTVAE DSBNEMEONOKYKE COOGLENNS OTDPY3EN RNPYDTEREOOEE,False
704,"Посмотри в зеркало, сохрани жизнь мотоциклисту","ocMoTpN B 3epKano, COXPaHN XM3Hb MOTOLNKnNCTY POHC",False
705,Улыбнись! Я так старалась,YnbIGHNCb! ATak crapanacu,False
706,ЕЩЕ РАЗ ПОСИГНАЛИШЬ ВООБЩЕ НИКУДА НЕ ПОЕДУ!!!,RWEPAJ HETIOERYY,False
707,"НЕ ПРИЖИМАЙСЯ, НЕ В ПОСТЕЛИ!","HE NPHKHMAUCA, HEBNOCTEAW!",False
708,ОФИЦИАЛЬНЫЙ СПОНСОР ГИБДД,oOnuNAnbHbIN CnOHCOP rubAA,False
709,мне в красной очень классно!,CEHE KAACCHO,False
710,время с Богом,pEAS TE6N 2,False
711,"Ищу мужа! говорю мало, готовлю вкусно, голова никогда не болит!","MuyMyxa! robopromaro, TOmOBAOBKyCHO. ronobaHukordaHedonum！ GENESIS",False
712,"Страной правят 3,14дарасы! Если ты согласен, посигналь",naPo CTpaHOh nPaBAT DZ-3833,False
713,МНЕ КАЖЕТСЯ ИЛИ ПОРА ПРОТЕРЕТЬ СТЕКЛО,MHE KAXETCA MAW nOPA nPOTEPEI CTEKAO,False
714,"мунира просила золотое кольцо, купил диск, пусть слушает!","MYHNPA nPOCHNA 30nOTOE Konbuo, kynnn ANCK, CnYWAET! nyCTb",False
715,С323АН777,8(499)994-9019 NAMATHNKM WWW.KAMEN-E.RU SKODA DCTAVIA ·C323AH 777. RUS SSKOOn AeroCneulleHrp Ha Oeoyuena (495)755-99-90 FAEHAKJEVKN NPON3BOACTBOHAKNEEKHA3AKA3,False
716,"Да, не бэтман а сантехник но тоже спешу спасать мир.","Aa, He63TMaH a caHTeXHMK, HO Toxe cnewy cnacaTb MHp. 40. P RUS",False
717,ГОА,pobokHETyHM XyA HCOHEHOM POA siava.Ru nopTan r.CepTonoBo,False
718,Изображения доступны только партнерам,N306paKeHNA AOCTynHbI TOnbKonapTHepaM 3Davto,False
719,WE ARE IN THE Forest,WE ARE IMTHE FORESTE,False
720,к672ка 102,"Desy SCONA.HG Lexus,BMw.Audi.T.A Tipowy Bo OTHOCHTeCD KOCTGnBHbIMYUOCTA AHXEHMA TOKE.KOK BLOTHOCWTEO KXIO csoerocnoncopa K672KA102",False
721,ВАС ТОЛЬКО ЧТО ОБОГНАЛ ТОСТЕР,BACTOAbKOYTOOEOTHAA TOCTEP 089,False
722,НЕ РАЗВАЛИТСЯ,#HE PA3BAnNTCA,False
723,DDT,DDT,True
724,LIKE,EPEAAAC LIKE,False
725,KGB,ELE PA3.CYKA.DOAE3ELBMOIO MAWHY -ATESA.AAAO#AO MCTPYSNO HAXY ANSLI!! PSHEPE3OAUH KGB,False
726,с911ус 777,105100-0-40,False
727,Я ПРОПУСКАЮ ТОЛЬКО 01 02 03,ATIPOTTYCKAIOTOAbKO 010203,False
728,КАК ВЫ ЗАДОЛБАЛИ ДАЧНИКИ !!!,KAK BbI 3AAOABAAM AA4HMKM !!!,False
729,Держи дестанцею КРОСАВЧЕГ!,DepoicudecmaHyerc KPOOARYET!,False
730,Ищу нового хозяина! тел 8 925 393 38 64,Nuy HoBoToxO3quHa! ten89253933864,False
731,ОФИЦИАЛЬНЫЙ СПОНСОР ГИБДД,ODNLNAADHDIN CnOHCOP rNGA4,False
732,Рябко,A6KO,False
733,АНТОНОВА,AHTOROBA,False
734,Фамилия  Имя  Отчество,DAMHIH HMAS OTqICTBO  Ta,False
735,улица Льва Толстого 15,ynuua TOJICTOTO JBBa 15,False
736,ЗАВОД ПАЛИТРА,WupHa  3ABO《ANTPA》,False
737,ХЕЙЛИК КОНСТАНТИН,KOHCTAHSMH CHPONN,False
738,ГУЗАНОВА Рукия Хамзиновна,Ty3AHOBA PyKHXaM3MHOBHa Tyran25.12.1943 Baar0raH04.09.2021,False
739,СОЛОВЬЕВ,"BCEBOJIOIHNKOJIAEBH COJIOBLEB 1924-2013 YIEH-KOPPECHOHAEHTPAH TEPORCOIUATMCTRECOOTE JAVPEATEHCOHPES JAVPEATIOCYAAPETREHHORHPEMFLCCP YLACTHHKBEHKOROTEECTBEHHORRORHE CEHEPAHAPETOPHEHEPAH ROHCTPYETOPRHTMABHNRROHCPTOP PAKETHXOMTERCOBBHRAOREHT BYCRHRAIOTOA 20AIIPE96SFOJAOCHOBAIKAUEIP ""TPAHCHIOPTHBIEVCTAHOBKH HPROBOPORO",False
740,АКТОВЫЙ ЗАЛ,3AN AKTOBbIN :P4E 3,False
741,ВОЕННЫМ КОРРЕСПОНДЕНТАМ 1941 - 1945,BOEHHbIM KOPPECHIOH/IEHTAM 1941-1945,False
742,Разумный выбор эпохи историзма. Невский район,"BogoHanopHaA (MpucTpenbHaa) GauHa ObyxoBcRoro 3aBoga. BogoHanopHaA bawHA AneKcaHgpobcKoro uyryHonuTeuHoro 3aBoga. 1898-1899 rr. ApxHTeKTOp Φ. Φ. JIyM6epr. OKTa6pbcKas Ha6epeKHag 104A. 1891-1893 rr. ApXHTEKTOpbI T. B. BoHeBHu, HHKEHEp Φ. C. AcHHCKHn ΦOTO EBreHHn JIypbe. HIpOcHIeKT O6yxOBcKOn 06opOHb1, 125A. Φoro pecypca wikimapia.org Daua A. u. YepHoBa B ycagbbe cCocHoBka>>. 1889-1893 rr. ApxHTeKTOp A. H. ΦoH ToreH. OKTa6pbcKag Ha6epe)KHag, 72. PoTo PoMaHa PoMnHa. #mym mm 25 本药肉医盗肉 《Pa3yMHbIH Bbioop> NOXHE HCmOpH3Ma. HeBCKHH paHOH OpyguuHo-cbopouHaa yweuHou macTepckou ObyxoBckoro cTaneAuTeuHoro 3aBoga. Pumcko-kaTonuueckaa uepkoBb Bo uma Cepgua Uucyca. 1884-1885 rr. HHxeHep M. M. BopoIaTOB. IIpocnIeKT O6yxOBcKon 06opoHbl, 120F. 1907-1919 rr. ApxHTeKTOp C. I1. TaJeH3OBCKHn. yJHYa Ba6yuKHHa, 57. POTO EBreHNn JIypbe. POTO EBreHHn JIypbe.",False
743,ST PETERSBURG,EUR02020 ,False
744,CHITA RU ЧИТА ОНЛАЙН,CHITAIRU YNTAOHNANH 福 FNA 杭,False
745,КАМЕNЯР Художественная мастерская,KAMENAP XYAOKECTBEHNAR MACTEPCKAX,False
746,Z,,False
747,скидки,CKMAKM,False
748,FREE YOUR MIND,BANNER TEMPLATE HIKING FREEYOUR MIND,False
749,Административный раздел,"Pa6ouNcTonCentino Centino HeatHacTpok AMNHNCTPaTBHbIpa3en HaCTpoMK caTa《KopnopaTMBHbI caT》（s1） ba30BbleHaCTpoMKH TABHAA 06ne TunaHMMayu6onbworo6aHepa CKOnbKeHMerOpM30HTanbHo（slide) Llanka CKopocTb cnavAwoy 6onbworo 6aHepa (Mc) 5000 OyTep CKopocTbaHMMayNN6onbworo6aHepa（Mc) 600 Mo6NnbHaA BepcUA CKpbIBaTbHay3KNX3KpaHax HacTpoMKpa3nenoB CKopocTbcnaMAwoy 6noKa“HawN napTHepbl（Mc)5000 TnaBHAA CKOpoCTbaHMMaLMN 6noKa""HawNnapTHepbl(Mc) 600 Hactpoiku Youtube API tokennA MHCTparpaMa 11916503977.6c97563.eabb5 KaTanor 3aronoBoK6noKaHcTarpaM MbiBInstagram ycnyrw TunrnaBHONCTpaHNubI 1 、 Pa3nenbl apaMeTpbl uHbKaONHeT “BonbWNe 6aHHepbHa rnaBHo ? ""PeKnaMHaAneHTa”HarnaBHO ?  OnOnHNTenbHO ""ycnyr”Ha rnaBHo √  MeHIO ""ononHNTenbHbI6aHHep”Ha rnaBHo ?  baHHepbl ""KaTanor""Ha [aBHo ?  “PeKnaMa BKaTanore”Ha rnaBHoM “Pa3enbIKaTanoraHarnaBHo  CepBMCbIHTerpaLNN",False
750,2015 Honda FIT,The All-New 2015 Honda FIT HONDA astral #FITwhatever HONDA,False
751,"ДОБРО ПОЖАЛОВАТЬ! WWW.FOREST-RESTAURANT.RU РИГАМОЛЛ, 1 этаж 7 495 120 27 97","SPIRAA.PWTAMOnn AO5PO HOXAAOBATD! WWW.FOREST-RESTAURANT.RU PNFAM0,13TaX|+74951202797",False
752,BIG SALE,"BANNERTEMPLATE Sakar ""vusn eoOh SPECIALOFFER BIGSALE",False
753,Конференция для партнёров Dell,KoH中epeHu An napTHeponDell,False
754,COMING SOON!,COMING dreamstime SOON! X,False
755,для соцсетей РКЛАМНЫЙ баннер заказать,ANACOLCETEN PEKNAMHbIN BAHHEP 3AKA3ATb,False
756,НАЗВАНИЕ ПРИГЛАШАЕМ! -25,HA3BAHHE IIPHTIAIHAEM! -25% +XX(XXX)XXX-XX-XX,False
757,ДЕЛО,CAEAORARS Ne caWaeTe IEJIO,False
758,Banners,Banners,True
759,24,1848 Emergencies ELECTRCALSERVICESOFFERED 24 +123-4044-333 HOURS o00,False
760,АКЦИИ И СКИДКИ!!!,AKLNNWCKNAKN!!!,False
761,IT'S MILLER TIME.,miler. IT'S MILLERTIME TIMEFORPART,False
762,Этапы работы,3Tanblpa6oTbl,False
763,DoBEERman,BEERMAN XRDHAMH 33-35-10 axocoaon Avito,False
764,ПОЧТА РОССИИ,nOYTA POCCKH,False
765,Новая жизнь,HOBaAKH3Hb Keanynaeona Oumoeopy,False
766,ЗНАМЯ,26-60-70 3HAMA TPWKONOPPOCCHH.AOCNEXMCPEAHEBEKOBbR WSOKHAMEUAX nonWucb  HAIHADHOTAGETYIOFOLA HAc3HAM8!,False
767,Районные ВЕСТИ,PaNOHHble BECTИ  Cyco 1260） 2021roe BorBeTe3a renaoHaoH,False
768,Подписные издания Официальный каталог Почты России,noAnNCHbIe 3AAHM PoyTEIPOCCHA,False
769,ЧУВАШИЯ,YYBAIIINA HceMeicJeTbMM,False
770,ПОЧТА РОССИИ,NOYTA POCCHK,False
771,ПОЧТА  РОССИИ,nOYTA POCCHN,False
