index,answer,prediction,correct
560,"Уважаемые жильцы! Предприятие МОЭК-8 ставит Вас в известность, что С 28.03.2016 по 31.03.2016","Уважаемые жильцы! Предприятие МОэК-8 ставит Вас в известность, что C 28.03.2016 no 31.03.2016",False
561,Просьба в магазине автобусы не ждать,Просьба B магазине автобусы не ждать,False
562,ты меня на рассвете разбудишь,THMeHA Hopaсcleтe Нeуск кот вобy Убедительая просба! БУДИЦЬ У нас уже 10 беревешх KOIEX,False
563,"Уважаемые работники склада компании "" ""!","Уважаемые работники склада компании В связи с участившимися случаями получения тяжелых травм и увечий из-за падения с унитазов просим Вас, ознакомится с краткой инструкцией по посещению туалета. При справлении как больших,так и малых нужд.убедительная просьба: НЕ ВЗБИРАТЬСЯ НА УНИТАЗ С НОГАМИ! Соблюдая данное правило Вы обезопасите себя от болезненного падения, а других посетителей туалета от заражения болезнетворными бактериями и микроорганизмами, переносимыми на подошве Ваших ботинок и туфель. HEПPABИJIbHO! ПРАВИЛЬНО Внимание! Лица,не правильно пользующиеся унитазом, будут принудительно выполнять обработку санузла антибактериальными средствами! Администрация.",False
564,LSD Мескалин Гр 8 967 52,LSDIMa 8-967-57,False
565,Картошка  вкусная без Масло - жарится без воды - варится Хорошо поговорить -  - сама почистится кг 40 руб.,KAPTOШKA BKYCHA9 дe3 Mac10-жaρuTe2 8E3Bogb-MaPuTCR Харашо поговорить -Caua nouOTuTeR R0 PSS,False
566,Счастье Семья,Cracmse Сешя,False
567,огурец с ущами,  ОГУРЕЦ С УШАМИ 34,False
568,СПАСИБО,CПАСИБО,False
569,"Laqonda, Dre, Perdorator, Adboynu 050 070","KIRAYЭ Laqonda, Drel, Perdorator, Adboynu (050/070)",False
570,ЗАЙ,ЗАЙ,True
571,CHECK FOR CAT ARM BA CLOSING,DRISIMAL CHECK FOR CAT ARM BA CLOSING,False
572,ПОКА У ТЕБЯ ЕСТЬ ПОПЫТКА ТЫ НЕ ПРОИГРАЛ,ПОКА УТЕБЯ ЕСТЬ ПОПЫТКА ТЫ НЕ ПРОИГРАЛ info@marconon-m.ru 8 (499)390 9861,False
573,КАЖДУЮ СЕКУНД ТЕПЛЕЙ ОТ ТЕБЯ,КАЖДУЮ СЕКУНДУ ТЕПЛЕЙ ОТ ТЕБЯ,False
574,трупы ложить в морг только с направлением участкового полицейского кроме больничных,Т.РУПЫ ЛОЖИТЕЬВ МОРГ ТОЛЬКО НАПРАВЛЕНИЕМ УЧАСТКОВОГО ПОЛИЦЕЙЕКОГО КРОМЕ БОЛЬНИЧНЫХ,False
575,"БАХИЛЫ, УТРАТИВШИЕ СИЛУ","БАХИЛЫ, YTPATИBШИЕ CHЛY",False
576,СЫР ГОРНЫЙ ПАРАФИН,СЫР ГОРНЫЙ ПАРАФИН P0875 0.230 419.00 96.37 4300 21.02.16 1013 S,False
577,ПРОДАЕТСЯ,ПРОДАЕТСЯ C,False
578,Welcome,Welcome,True
579,ЦI ТВАЯ  МАШЫНА КАРОВА ?,Ц ТВАЯ МАШЫНА КАРОВА?,False
580,Маленькие радости яйца,Маленькие равости 9nUa,False
581,CO-WORKING NEXT EXIT,CO-WORKING EXIT NEXT,False
582,STAY AT HOME,STAY AT HOME,True
583,ОДЕЖДА ДЛЯ ЛЫСЫХ И БЕЗРАБОТНЫХ,ОДЕЖДА ДЛЯЛЫСЫХИ БEЗРАБОТНЫХ,False
584,ТЁЛКИ 21.00-24.00,TЁЛKИ 21.00-24:00,False
585,Моя жизнь это ДИВАН,МOK ,False
586,выход на улицу через 3 этаж,ВЫХОД НА УЛИЦУ ЧЕРЕЗ3 ЭТАЖ,True
587,обожаю мусор,ОБОЖАЮ MYCOP HOOHMAm все хокмы интернета,False
588,Я ударился ОБ УГОЛ ЗНАЧИТ МИР НЕ ТАК УЖ КРУГЛ,R УДАРИЛСЯ 05 yГОn ЗНАЧИТ МИР НЕ ТАК УЖ КРУГА,False
589,Пятый и последний фильм трилогии из четырех частей,Пятый и последний ФильМ частей трилогии из четырех,False
590,ТУАЛЕТ НЕ ПРАЦЮЕ ВИГОДИПОРУЧ НА ДВОРI,ТУАЛЕТ НЕ ПРАЦЮЕ БИГОДИПОРУЧ HADBDPTI НЕ ТЕБАTК ДMТИНA А HООHМА вое хокмы интернета,False
591,TETRIS,"** роботать в «Тетрис кзлим тоушетакино, о не пришел 6.ПMтт *** TETRIS",False
592,ДЛЯ МОЛОДЕЖИ МОЖНО НА ПЕНСИИ, 048537173 МОЛОДЕЖИ НА ПЕНСИИ М0ЖH0 *.097-087-48-66,False
593,ОСТОРОЖНО! СТУПЕНЬКИ,ОСТОРОЖНО СТУПЕНЬКИ,False
594,Кошка курильщика,"Кошка курильщика P  29.54. Плата вуслуу Контактное лио Горад Бситесь, что ваше чадо покурнеаот в школе? Думаете, чпо ребенов уитреетоя орывать от вес ото?Не зноете, какпроверить? Вам помеет содна курильциа. Коша куриыдна распонает запак таба на рукахтрехдневной дааности Обнаружает залени снарет и места. кда 00 H6:525400811",False
595,Это не бомба,60M6a,False
596,"всё хорошо, пока не знаешь правды",ВСЕХОРОШО ПОКА НЕЗНАЕШЬ ПРАВДЫ,False
597,85,СПс Салат НЕЖНОСТЬ 100 ет Адской кухн 85 90 cy6,False
598,МЕНЬШЕ ЗНАЕШЬ - БОЛЬШЕ ТУПОЙ,МEН6W 3HAF-016-506WE TYПoЙ,False
599,SONY MONY,SONY MONY 2 2,False
600,туалет,TYAЛЕТ,False
601,2299,Hoe 2299,False
602,ЗЕНИТ,,False
603,Е МАШИНЫ,,False
604,BAR,,False
605,HERBALIFE,HERBALIFE,True
606,САЛОН РА Этуаль,,False
607,Fie,,False
608,I Love NICE,tHicr,False
609,68-12-38,68-12-38 ПИЦЦА ПАСТАРОЛЛЫ ОМОНОИК ПОРЙ aponec.ru,False
610,АПТЕКА,ΑΠΤЕКΑ,False
611,PanCake,Pan(Gae,False
612,КАФЕ,KAΦE  Щейль Frouse,False
613,Всё для дома,Все для дома,False
614,HOTEL ОТЕЛЬ,,False
615,Венское Кафе,BeickoeRote,False
616,TRUMP,TRM,False
617,асна плюс,acHa ПлЮС,False
618,КЕРАМИЧЕСКАЯ ПЛИТКА КЕР МОГР НИТ,КЕРАМИЧЕСКАЯ ПЛИТКА•КЕРАМОГРАНИТ REKLAMAPLUS,False
619,ТЕХМАШИМПЕКС,ТЕХМАШИМПЕКС,True
620,5 Пятёрочка,,False
621,ТАВРИДА ЭЛЕКТРИК,ТАВРИДАЭЛЕКТРИК 72L 12,False
622,ROOMER,ROOMER ,True
623,PANDORA,ONA,False
624,КАФЕ,KAΦE : ЗEРKAЛA,False
625,ВЕРНА страховое общество,BEPHA страховое общество,False
626,ЧЕБУРЕЧНАЯ,ЧЕБУРЕЧНАЯ ,True
627,INGENUITY NERVE COVICTION,BELO [(INGENUITY²+NERVE)xCONVICTION]= THEALLNEWN36 39012 DACTAS ATANAPO TRANT 1W HEAS80 OUR BIRTHOAY CELEBRATHON ALL TEARE,False
628,КУХНИ,КУХНИ,True
629,Meclo,Mecto 00,False
630,"302 БИС МУЗЕЙ ""БУЛГАКОВЫСКИЙ ДОМ""",302 БC 005 6 KETTIRKZ,False
631,PERFETTO,PERFETTO,True
632,A K,A&K,False
633,лс,Л,False
634,ecomarket,e Omarket,False
635,ВУНДЕРКИНД С ПЕЛЁНОК,BYHDEPKИHD С ПЕЛЁНОК ПОДАРКИ МЕГАчемОлан,False
636,by,emuem muer X 7 museum  MUSEL KAPERK Smuseummus meum museu Kaspersky SOH Industrial М CyberSecurity wcmuseun wmuseunmus ренедм Koo .MuUmS прошыор pMye museu museum raRa,False
637,GIANT,GIANT,True
638,ВЛАДИВО,,False
639,админист города,ААМИНИСПО,False
640,СОВЕТСКОМУ НАРОДУ СЛ ВА!,СОВЁТСКОМУ НАРОДУ СЛ,False
641,Консолидированная модель,"СЕРВИС Pilot-BIM-ОOO ""AСКOH-Кoмплeкс"" SЕДОУ·ПОДКЛЮЧЕНО 5 Консолидированная ВІМ-модель х 04 - ЖК с магазином Рифей х Диспетчер серверных задач Рilоt-BIМ X + Открыть модель... Настройки отображения Масштабировать по всем объектам] Масштабировать по выбранным объектамДобавить замечание > A Фильтр 2 Ⅲ O Базовая стена:О... Фильтр Базовая стена:О... Базовая стена:О... Бумажные люди Базовая стена:О... 04.03.2020 12 Седов Вячеслав Иванович Базовая стена:О... Bepx Базовая стена:О... 04.03.2020 12 Седов Вячеслав Иванович Базовая стена:О... Всё Базовая стена:О... 04.03.2020 12 Седов Вячеслав Иванович Базовая стена:О... Задняя дверь магазина Базовая стена:О... 04.03.2020 12 Седов Вячеслав Иванович Базовая стена:О... Базовая стена:О... Базовая стена:О... Базовая стена:О... Базовая стена:О... Базовая стена:О... Базовая стена:О... Базовая стена:О... Базовая стена:О... Свойство Значение Продукты Guid fOabc2b1-aa06-4781-a8c9-5 Name Базовая стена:ОС-01 Окра Type IfcWallStandardCase globalld 3mgyAngWP7WQZ9MfBXv id 329570 name Базовая стена:ОС-01 Окра objectType Базовая стена:ОС-01 Окра predefinedType STANDARD tag 8837273 type Standard Wall Создал(а) Седов Вячеслав Иванович 04.03.2( Консолидированная модель Bce Скрытые объекты Расположение камеры",False
642,z,,False
643,С НОВЫМ ГОДОМ!,HOBbIМ TОДОМ!,False
644,ФИЛАРМОНИЯ,ФИЛАРМОНИЯ,True
645,Объемные буквы,буквы Объемные,False
646,ПЕНЗЕНСКАЯ ОБЛАСТНАЯ ФИЛАРМОНИЯ,ПЕНЗЕНСКАЯОБЛАСТНАЯ PИЛАПМОHИЯ,False
647, RALF RINGER,RALFRINGER ollo ЖЕHCКАЯ XECKARO5YB6 30 ',False
648,FIGHT FABRIKA,FIGHT ABHKA,False
649,concept boutique,ALiNE concept boutique ww.reklama-medialru,False
650,DIGITAL,  66088880 GITAL D  ,False
651,R,R stpt ptoitsepnnt.ru stoltraptgtru ,False
652,Мария KAFESI,Mapua KAFESI,False
653,ВЫВЕСКИ ДЛЯ ВСЕЙ РОССИИ,ВЫВЕСКИ ДЛЯВСЕЙРОСОИ,False
654,ОТЫ,,False
655,95093 35,"Ofou df teTraarr 1420Asmm NOTNEATABERORCAS 0 1499 Cdnha.011 45211 April 26, 19 95 THE SUM 95093Ps35 cS § 95.093.35 DOLLARS THE TO 329 HOWArd st. Patrick Conba ORDER OF San Francisco, CA 94117 0412023:19098910 AUTHIORIZEDREPRESENTATINE 70009509365",False
656,"- и тогда он взял топор и срубил деревце, труп притащил домой и украсил....представляете какой извращенец?!"," - и тогда он взял топор и срубил деревце, труп притащил домой и украсил..представляете какой извращенец?!",False
657,Earth Day,Earth 111,False
658,"Леша, напиши здесь про наши аккаунты в вк и инстаграм. Мол, там шутки, полезности, Трали-вали и все акое.","OHO3 xxXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXxXxx Летанапиши здесь про наши аккаунты в вк и инстаграм. Мол, там шутки, полезности Трали-вали и все такое.",False
659,ХУДОЖЕСТВЕННОЕ ОБРАЗОВАНИЕ И НАУКА,ХУДОЖЕСТВЕННОЕ ОБРАЗОВАНИЕ И НАУКА 2018/4(17),False
660,NYPD,,False
661,СВЕТ В ТАЙНИКЕ ШЭРОН КЭМЕРОН, CBET вТАЙНИКЕ ШЭРОН КЭМЕРОН,False
662,vk,J VK,False
663,Еремеева Лидия Васильевна, Еремеева Лидия Васильевна,True
664,17693254,1 17693254 201,False
665,Баранов Михаил Александрович,8 Баранов МихаилАлександрович,False
666,БИНЕТ СЕНН,5ИНЕТ CEHH,False
667,RJCH BOY,RICH BOY MARCH 27. 2820 7:46 PM ORDER #97 FOR PAYTON RICH BOT 3:58 ITEM COUNT: TOTAL: AUTH: 8432553473791 CARD : ****43478 CARDHOLDER: PAYTON LABEL:RICM BOY,False
668,Альберт Лиханов Деревянные кони,Альберт JиханоB Деревянные КОНИ Tee 90,False
669,WORKME S TI BO K,,False
670,"сейчас ты воздух, я тебя вдыхаю","KT Studio сейчас ты воздух, я тебя вдыхаю",False
671,"если вы это читаете, значит вы меня трахаете","если вы это читаете, значт Зы меня трахаете",False
672,В конце пути придется рассчитаться,конце пути paccuumambcs npugemcs www.tattookiev.org,False
673,ue Femme veut - diem le veut,Cue Femme veut din k veut,False
674,Улыбка дочери дороже каждого из вас,Уба дочери дораже каждоо изба,False
675,Я буду любить своих родителей,9 uodume cboux pogumerer 8,False
676,In deo speramus,2  ,False
677,Пока мы убиваем время время убивает нас,НРЕМЯ VBMBAETHAC,False
678, верь в себя,bepo b eose,False
679,Familia,Familia 1r,False
680,время быть сильным,BРЕMЯ:БЫТЬ ИЛЬНЫП,False
681,Во им Отца Сына и Святого Духа Аминь,НМAОTц СыHан GRятого Ауха Амннь,False
682,Малая,Maraz,False
683,РУССКИЙ,PYSCKI,False
684,ПАСИ И СОХРА,ЭПАСИ НСОХРА,False
685,"Часы рядом с тобой, как каникулы в детстве","Часырядам стобой,как каникулы вдететие",False
686,"Пусть пойду я долиной смертной тени, да не убоюсь зла ибо Ты со мной","Пхсть пойдх я долиной снортной тни, 2 н убь аля нбо Ты 50 но",False
687,Faith Hope Love,+? Faith • Mope • Love,False
688,только победа,ПОБЕДА ТОЛЬК9,False
689,люблю,МЮБЛЮ,False
690,БЛЯХА,БЛЯХА,True
691,COVID-19 CORONAVIRUS,"COVID-19 CORONAVIRUS В целях предупреждения распространения (СОVО-19) временно приостанселен прием новой коронавирусной инфекции посетителей, за исключением лиц предвадительно записаешихся на прием. Администрация.",False
692,ПРОКУРАТУРА,BAXT ПРОКУРАТУРА,False
693,ШТОРМОВОЕ ПРЕДУПРЕЖДЕНИЕ,ШТОРМОВОЕ ПРЕДУПРЕЖДЕНИЕ,True
694,ДЛЯ ПРЕДУПРЕЖДЕНИЯ ПОЖАРА И ГИБЕЛИ ЛЮДЕЙ НЕОБХОДИМО СОБЛЮДЕНИЕ ПРАВИЛ ПОЖАРНОЙ БЕЗОПАСНОСТИ В БЫТУ,ДЛЯ ПРЕДУПРЕЖДЕНИЯ ПОЖАРА И ГИБЕЛИ ЛЮДЕЙ НЕОБХОДИМО СОБЛЮДЕНИЕ ПРАВИЛ ПОЖАРНОЙ БЕЗОПАСНОСТИ В БЫТУ 1Evne0ronp,False
695,"Не курите на лестнице, курите во дворе","Не курите на лестнице, курите во дворе с отерытьмм сюами Дым проникет в лифт и соседи оh nnou0, д 7рM,8 еU MUT TO TEN2 пестнрной ктет Whaspp Пота: Ести повся воросы 30240 8a0010 V80049 +7 909 123-45-67",False
696,Правила группы,Правила группы,True
697,Choose an interstitial SSL,"Choose an interstitial SSL • examnle.com (generic, overridatle) •example.com (generik,non-ovemidable) Clock is ahead example.com(HSTS,non-overridable) Clock is hehind Pinned certificate error •Certitficate Transparency error Superfish MITM software MITM software on an enterprise-managed machine SafeBrowsing Loud Malware",False
698,ФАС вынесла предупреждение ЦИАНу за копирование объявлений Avito,Avito ФАС вынесла предупреждение ЦИАНУ закопирование объявлений Avito,False
699,12+ 16+ 6+ 18+,12+16+ 6+18+,True
700,Профилактика коронавируса,Профилактика коронавируса неры предосторожиости в поеадках е уточяйте эпаденлогинкук сбстановкпри пайтетопьобутитирсоау пyтшествик cbpa6oraye r: BодY ФцАТE T7О терси C00026309 мойте руми перед едой и после ПОCеЦИМНО-ХНЕс,False
701,КРЕДИТ,ОХРАННИКАМ ЛИЦЕНЗИЯ ДИППОМ 8926-583-10-06 3KCOPEC VI КРЕДИТ КРЕДИТ ЗА ЧАС ДПЯ ГРАЖДАН РФ ОТ Т8 ЛЕТ НАЛИЧНЫММ БОЛЕЕ 20 БАНКОВ X 0-570100 8-926-471-87-83 Без предоаты! CB:00 ДО 20:00 БЕ3ВЫХОДНЫХ СЭОРМЛЕНИЕ З З0МИН 8-964-577-84-54 8-925-414-05-36,False
702,ВМЕСТЕ ПРОТИВ ТЕРРОРА ,"B качестве мер предупредительного при заключении договоров на сдачу ВМЕСТЕ характера рекомендуется: складских помещений в аренду в обязательном ПРОТИВ ужесточение пропускного режима при порядке включать пункты, дающие право входе и въезде на территорию объекта, установку администрации предприятия при необходимости TEPPOPA систем сигнализации, аудио-и видеозаписи; осуществлять проверку сдаваемых помещений по своему усмотрению. АНTИТЕРPOР АHТИТЕРРОР AHTATEPPOP Терроризм это идеология насилия И практика воздействия нa принятие решения органами государственной власти, органами местного самоуправления ИЛИ международными организациями, связанные с устрашением населения И (или) иными формами противоправных насильственных действий; Экстремизм это теория и практика ежедневные обходы территории достижения социально-политических, предприятия И осмотр мecт сосредоточения религиозных, национальных целей посредством опасных веществ з на предмет своевременного запрещённых способов. подготовки и переподготовки работников выявления взрывных устройств или Выявление и предупреждение преступлений (сотрудников)объекта (территории) по вопросам подозрительных предметов; работы со служебной информацией ограниченного экстремистской И террористической периодическую комиссионную проверку направленности приобретает актуальность из года распространения; складских помещений; -разработки порядка эвакуации работников в год. более тщательный подбор и проверку Значимую (сотрудников) объекта (территории), роль развитие a также здесь играет кадров; технологий бесконтрольное посетителей в случае получения информации об сетевых И распространение информации. угрозе совершения террористического акта либо о Учитывая совершения его совершении; возможность - проведения учений, тренировок  по террористических актов na территории безопасной И своевременной эвакуации предприятий, учреждений и организаций, перед их работников (сотрудников) и посетителей объекта руководителями встают задачи kak По (территории) из зданий (сооружений) при угрозе обеспечению их безопасности, так и повыработке применения или при обнаружении токсичных и выполнению мероприятий в случае поступления сообщений, химикатов, отравляющих веществ и патогенных содержащих угрозы биологических агентов. террористического характера. организацию и проведения совместно с Правительство сотрудниками правоохранительных органов нолиция Нижегородской области инструктажей И практических занятий  по действиям при чрезвычайныхпроисшествиях;",False
703,ОСТОРОЖНО: МОШЕННИКИ!,ОСТОРОЖНО: МОШЕННИКИ! НЕ ДАЙТЕ СЕБЯ ОБМАНУТЬ! ОБЪЯВЛЕНИЕ О ПРОДАЖЕ 3ВОНОК О НЕСАСТНМ СУЧАЕ ОБЪЯВЛЕНИЕ О ПОКУПКЕ СООБШЕНИЯ ОТ ДРУЗЕЙ ИРУС В ТЕПЕФНЕ,False
704,"Посмотри в зеркало, сохрани жизнь мотоциклисту","Посмотри в зеркало, сохрани жизнь мотоциклисту DOHC",False
705,Улыбнись! Я так старалась,Улыбнись! Я так старалась,True
706,ЕЩЕ РАЗ ПОСИГНАЛИШЬ ВООБЩЕ НИКУДА НЕ ПОЕДУ!!!,ELUE PA3 НЕ ПОЕДУМ,False
707,"НЕ ПРИЖИМАЙСЯ, НЕ В ПОСТЕЛИ!","НЕ ПРИЖИМАЙСЯ, НЕ В ПОСТЕЛИ!",True
708,ОФИЦИАЛЬНЫЙ СПОНСОР ГИБДД,ОФИЦИАЛЬНЫЙ CПOHCOP ГНБДД,False
709,мне в красной очень классно!,SEM KAACCHE,False
710,время с Богом,еестspеu TEKX 94551072,False
711,"Ищу мужа! говорю мало, готовлю вкусно, голова никогда не болит!","Ишумужа! говорюмало, готовлю вкусно. голова никода не болит! GENESIS",False
712,"Страной правят 3,14дарасы! Если ты согласен, посигналь",napo Страной нравят DZ-3833,False
713,МНЕ КАЖЕТСЯ ИЛИ ПОРА ПРОТЕРЕТЬ СТЕКЛО,МНЕ КАЖЕТСЯ NΛN ПОРА ПРОТЕРЕП CTEKΛO,False
714,"мунира просила золотое кольцо, купил диск, пусть слушает!","МYHИPA ПРОСИЛА ЗОЛОТОЕ кОЛЬЦО, KYПИЛ АНК, СЛУШАЕТ! ПУСТЬ",False
715,С323АН777,8(499)994-9019 ПАМЯТНИКИ WWW.KAMEN-E.RU KODA OCTAVIA C323AH 777 RUS SKOOA АвтоСпецЦентр на Обручева (495)755-99-90 ГДЕНАКЛЕЙКИ ПРОИЗВОДСТВО НАКЛЕЕК НАЗАКАЗ,False
716,"Да, не бэтман а сантехник но тоже спешу спасать мир.","Да, не бэтман a сантехник, но тоже спешу спасать мир. 40 P RUS",False
717,ГОА,Тробок нету ни XYA ЛИШЬ НД СОЛНЕЧНОМ FOA siava.ru портал г.Сертолово,False
718,Изображения доступны только партнерам,Изображения доступны только партнерам 3Davto,False
719,WE ARE IN THE Forest,WE ARE IAAHE FORESTY,False
720,к672ка 102,"Desy SCLA WO LexuS,BMW,AUdi._ иT.A TPoWy Be.. отнодитесь к остальньм уцастниним Даижения так же-как Вы отиоситесь кХ""Ю своего спонсора!! K672KA102",False
721,ВАС ТОЛЬКО ЧТО ОБОГНАЛ ТОСТЕР,BAС TOЛЬKO ЧTО OBOГHAA ТOCTЕР) 20100,False
722,НЕ РАЗВАЛИТСЯ,#НЕ РАЗВАЛИТСЯ,False
723,DDT,DDT,True
724,LIKE,ЕРΕДАЧАО LIKE,False
725,KGB,"ЕЩЕ РАЗ.СУКА, ПОЛЕЗЕШЬЬ МОЮ МАШИНУ- -Я ТЕБЯ, ПАДЛА ПОЙМАЮ И СТРУБЛЮ НАХУЙ ПАЛЬЦЫ!! РS ЧЕРЕЗ ОДUН KGB",False
726,с911ус 777,165)981-00-407,False
727,Я ПРОПУСКАЮ ТОЛЬКО 01 02 03,ЯПРОПУСКАЮ ТОЛЬКО 01 02 03,True
728,КАК ВЫ ЗАДОЛБАЛИ ДАЧНИКИ !!!,КАК ВЫ ЗАДОЛБАЛИ ДАЧНИКИ !,False
729,Держи дестанцею КРОСАВЧЕГ!,Держи дестанцею КРОСАВЧЕТ!,False
730,Ищу нового хозяина! тел 8 925 393 38 64,Ищу нового хозяина! тел 8 925 393 38 64,True
731,ОФИЦИАЛЬНЫЙ СПОНСОР ГИБДД,ОФИЦИАЛЬНЫЙ CПОНСОР ГИБ44,False
732,Рябко,96К0,False
733,АНТОНОВА,AHTOHOBA,False
734,Фамилия  Имя  Отчество,ФАмилИя Имя Отчество 00.00-0.0 Памай лоб,False
735,улица Льва Толстого 15,ynuua Толстого ЛьBa 15,False
736,ЗАВОД ПАЛИТРА,Ширина  ЗАВОД«ПАЛИТРА,False
737,ХЕЙЛИК КОНСТАНТИН,КОНСТАНЕИН СИФОВИЧ,False
738,ГУЗАНОВА Рукия Хамзиновна,ФY3AHOBA Рукия Хамзиновна туган 25.12.1943 вафат булган 04.09.2021,False
739,СОЛОВЬЕВ,BCEBOJOДHИKOJAEBИЧ СОЛОВЬЕВ 1924-2013 ЧЛЕН -КОРРЕСПОНДЕНТ ЕАН ТЕРОЙ СОЦИАЛИСТИЧЕСКОГОТЕВДА ДАУРЕАТЛЕНИНСКОЙ ПРЕЗИИЕ ЛАУРЕАТГОСУДАРСТВЕННОЙ ПРЕМИИССР УЧАСТНИКВЕЛИКОЙОТЕЧЕСТВЕННОЙРОИНЫ ГЕНЕРАЛЬНЫЙ ДИРЕКТОРИ СЕНЕРАННЫЙ КОНСТРУКТОРКЕТИИГЛАВНЫЙ КОНС РУКТОР РАКЕТНЫХ КОМЛЕКСОВ ЦИЕЛОН И ЕНИТ ВЫПУСКНИКМАДИ ИГОДА 30 АПРЕЛЯ1965 ГОДАОСНОВАЛКАФЕДР ТРАНСПОРТНЫЕУСТАНОВКИ И РУКОВОДИЛ КАФЕДРОЙДО КЫА,False
740,АКТОВЫЙ ЗАЛ,3АЛ АКТОВЫЙ :E :,False
741,ВОЕННЫМ КОРРЕСПОНДЕНТАМ 1941 - 1945,ВОЕННЫМ KOPPECTOHДEHTAМ 1941-1945,False
742,Разумный выбор эпохи историзма. Невский район,"Водонапорная (Пристрельная) башня Обуховского завода. Водонапорная башня Александровского чугунолитейного завода. 1898-1899 гг. Архитектор Ф.Ф. Лумберг. Октябрьская набережная 104А. 1891-1893 гг. Архитекторы Г. В. Войневич,инженер Ф. С.Ясинский. Фото Евгении Лурье. Проспект Обуховской обороны, 125А. Фoтo pecypca wikimapia.org Дача А. И. Чернова в усадьбе «Сосновка» 1889-1893 гг. Архитектор А. И. фон Гоген. Октябрьская набережная, 72. Фото Романа Фомина. M  26  «Разумный выбор» ЭПОХН нсторнзма. HeBсkHй район Орудийно-сборочная Пушечной тастерской Обуховского сталелитейного завода. Ритско-католическая церковь Во итя Сердиа Цисуса. 1884-1885 гг. Инженер М. М. Бородатов. Проспект Обуховской обороны, 12оГ. 1907-1919 гг. Архитектор С. П. Галензовский. Улица Бабушкина, 57. Фото Евгении Лурье. Фото Евгении Лурье.",False
743,ST PETERSBURG,EUR02020 ,False
744,CHITA RU ЧИТА ОНЛАЙН,CHITARU ЧИТА ОНЛАЙН 2  ,False
745,КАМЕNЯР Художественная мастерская,КАМЕНЯР Художественная МАстЕрскАя,False
746,Z,,False
747,скидки,CKИДКИ,False
748,FREE YOUR MIND,BANNER TEMPLATE HIKING FREE YOUR MIND,False
749,Административный раздел,"Рабочий столСепtипо Centino HeatНacтрoйки Административный раздел Настройки сайта «Корпоративный сайт» (s1) Базовые настройки ГЛАВНАЯ Общие Тип анимации большого банера Скольжение горизонтально (sІidе) Шапка Скорость слайдшоу большого банера (мс) 5000 Футер Скорость анимации большого банера (мс) 600 Мобильная версия Скрывать на узких экранах Настройки разделов Скорость слайдшоу блока ""Наши партнеры"" (мс) 5000 Главная Скорость анимации блока ""Наши партнеры"" (мс) 600 Настройки Youtube AРI tокеn для инстраграма 11916503977.6c97563.eabb Каталог Заголовок блока Инстаграм Mы в Instagram Услуги Тип главной страницы 1 7 Разделы Параметры Личный кабинет ""Большие баннеры"" на главной √ ""Рекламная лента"" на главной ¸ ↑ Дополнительно ""Услуги"" на главной √ ↑ Меню ""Дополнительный баннер"" на главной V ↑ Баннеры ""Каталог"" на главной V ↑ ""Реклама в каталоге"" на главной ""Разделы каталога"" на главной ↑ Сервисы и интеграции",False
750,2015 Honda FIT,The All-New 2015 Honda FIT HONDA astral #FlTwhatever HONDA,False
751,"ДОБРО ПОЖАЛОВАТЬ! WWW.FOREST-RESTAURANT.RU РИГАМОЛЛ, 1 этаж 7 495 120 27 97","— О,МКАД, РИГАМОЛЛ ДОБРО ПОЖАЛОВАТЬ! WWW.FOREST-RESTAURANT.RU РИГАМОЛЛ, 1 этаж | +7 495 120 27 97",False
752,BIG SALE,BANNER TEMPLATE takt V .00 SPECIAL OFFER BIG SALE,False
753,Конференция для партнёров Dell,Конференция для партнёров Деll,False
754,COMING SOON!,COMING dreamstime SOON! :,False
755,для соцсетей РКЛАМНЫЙ баннер заказать,ДЛЯ СОЦСЕТЕЙ РЕКЛАМНЫЙ BAHHEP ЗАКАЗАТЬ,False
756,НАЗВАНИЕ ПРИГЛАШАЕМ! -25,НАЗВАНИЕ ПРИГЛАШАЕМ! -25% + XX(XXX)XXX-XX-XX,False
757,ДЕЛО,СЛЕДОКАТ No cCe ДЕЛО,False
758,Banners,Banners,True
759,24,1825 Emergencies ELECTRCAL SERVICES OFFERED 24 +123-4444-333 HOURS ….,False
760,АКЦИИ И СКИДКИ!!!,АКЦИЙ И СКИДКИ!!!,False
761,IT'S MILLER TIME.,Miller IT'S MILLER TIME TIME FOR PART,False
762,Этапы работы,Этапы работы,True
763,DoBEERman,BEERMAN харнама 33-35-10 ооо Avito,False
764,ПОЧТА РОССИИ,ПОЧТА POCCNN,False
765,Новая жизнь,Новаяжизнь Ккачалупаводка бытьво всеоружии,False
766,ЗНАМЯ,"26-60-70 3HAMA ТРИКОЛОР РОССИИ, ДОСПЕХИ СРЕДНЕВЕКОВЬЯ ИБОИНАМЕЧАХ подпишись  С  МАПАНОГАЗКТУГОРОД НА«ЗНАМЯ»!",False
767,Районные ВЕСТИ,Районные BESTИ 2 Cy600r 112(5450) 2021r0 В ответе за теплоснабжсние,False
768,Подписные издания Официальный каталог Почты России,Подписные издания Почты России,False
769,ЧУВАШИЯ,ЧУВАШИЯ ля семей с детьми,False
770,ПОЧТА РОССИИ,ПОЧТА РОССИИ,True
771,ПОЧТА  РОССИИ,ПОЧТА POCCNN,False
