index,answer,prediction,correct
1445,частенько, частенько,True
1446,"ловелас
Липай веский
спанье
аффектация
65742 29986",ловелас Липай веский сnанье аффектация 65742 29986 ,False
1447,дремота,ДРЕМОТА ,True
1448,"умонастроение
гидроэлектростанция
Талалаев Федотов",умонастроение гидроэлектростанция Талалаев Федотов 100,False
1449,алкалоид,алкалонд,False
1450,"Кислякова
побоище
Карпик  .",Кucляkoва побоище Карпик FANO SANCHEZ ,False
1451,"окосеть
Бубен
31447 )",окосеть Бубен 31447,False
1452,"чушь Мартынович
архивный 9373464267
липкий
похозяйственный
Шорникова Масляков",Мартынович 4yшб 9373464267 архивный липкий похозяйстеенный L Шорникова Масляков 3,False
1453,Егорова,Еrорова,False
1454,рвать,рвать,True
1455,"коммерческий-
космический
9199122581",коммерческий- космический 9199122581,True
1456,Зарубо,3apy6o,False
1457,"Митрошин
приказный
противень",Митрошин приказный  противень,True
1458,"все-все-все
Ковшова
геосистема",все-все-все Ковшова геосистема,True
1459,оживить,ОЖИВИТ  22 CuM,False
1460,78122,H W 78122,False
1461,"Леонов
госорган:",Леонов росоган:,False
1462,брошь,БРОШЬ,True
1463,press-,press-,True
1464,невзначай,невзначай ,True
1465,симпатичный,сипатиный,False
1466,Иванов,Fug99 20% Иванов X,False
1467,ежесуточно,,False
1468,немало, // немало,False
1469,Витя,Битя  ,False
1470,ломкость,  MONKEYS ЛОМКОСТЬ,False
1471,"Лузгина
порхать
pick",Лy3гиHa порхать pick,False
1472,"соцкультбыт
провальный", соцкультбыт провальный,True
1473,Матфей,38,False
1474,"кий Касьяненко угонять
Кужель так-так-так покорный",КИДКО,False
1475,94522),94522) VNWAS,False
1476,Куницын,КУНИЦЫН,True
1477,"пакер
финиш",ПАКЕР ФИНИШ,True
1478,"Кравченко превосходный
Хуснутдинова мальчик береженый",Кравченко превосходный Хуснутдинова береженый МАЛЬЧИК,False
1479,"цыпа
Тупик",Цыпа Тупик 00,False
1480,отсебятина example,отсебятина example ,True
1481,Лещук,Лещук,True
1482,потрошитель,,False
1483,сдобный,сдобный,True
1484,9025643857,9025643857,True
1485,пилотирование,пилотирование,True
1486,бунт,6yHT,False
1487,Басалаева,Басалаева ,True
1488,сотая,COTAA,False
1489,"частокол
сготовить;",ЧАСТОКОЛ СГОтОВиТЬ;,True
1490,Яцко,Яцко  ,True
1491,наци,наци,True
1492,"Билида Рогожкин
хрустнуть
9799694128
незнамо",Билида Рогожкин хрустну Тb 9799694128 незнамо,False
1493,роды,роды,True
1494,Соломина,Соло ,False
1495,разевать,разевать,True
1496,опала, опала,True
1497,"Грук
68801",pyk 68801 ,False
1498,"очухаться
подгадать
таковой",ОЧУХАТЬСЯ ПОДГАДАТЬ ТАКОВОЙ,True
1499,"лопух
оплошность
27239
гильдия  ;",лопух оплошность 27239 гильдия  ,False
1500,щепа,щепа  ,True
1501,"Бурковская
обвинитель",Бурковская обвинитель,True
1502,9421523721,9421523721 ,True
1503,"одежный
Хоботов
ключница",одежный Хоботов ключница,True
1504,"Шеина
чтоб",Шеина чТоб Winralt ape oneUSA,False
1505,теперешний, еперешны,False
1506,надлежать, надлежать,True
1507,"Давыдов лучевой
месторождение
израилев окупить", Давыдов лучевой месторождение израшлев окупить,False
1508,"пошагать
полушалок
Подкопаева",ношагать нолушалок Подкопаева,False
1509,walk,walk ,True
1510,постель,постель ,True
1511,"лагерь
впопыхах
барыга",нагерь впопыхах барыга   ,False
1512,"песнь 9218762230
Фазылов коробчатый",9218762230 неснь Фазылов коробчатый,False
1513,Боровко,,False
1514,Демин!,Демин!,True
1515,камфара закоулок,камфара закоулок ,True
1516,"каменный
Дивин
капельница",каменный ДивиH капельымца,False
1517,"взволнованность
9571632504", взволнованность 9571632504,True
1518,"фиговый
обязаться
лежачий Седун
Гудович",фиговый обязаться лежачий Seдuн Фyдович,False
1519,"орленок?
венчаться",орленок? венчаться,True
1520,Юницкий,TRG  Юницкий,False
1521,"Матвейчук
9626736692
бонза",МАТвЕЙЧУК 9626736692 50H3A,False
1522,вскоре,Bckope ,False
1523,"осевой
сигать
влюбленно
Ашейчик",оsеvой сигать  влюбленно Ашейчик,False
1524,"Долгая
топтать
дипкорпус",   Долгая monmamb диткортус 0O EKISTON BESPUBLIRAS AARY-TUEK ITT MRUIY CVAEBITAS,False
1525,Гукова,0 P ФyкoBa,False
1526,12897,12897 ,True
1527,"нюхать
76825",нюХAMb 76825,False
1528,менестрель,W E HE   O 0,False
1529,"педант
колечко
Калякин", педант колечко Калякин,True
1530,"мотыль
бабушка
середка",МОТЫЛЬ бабушка середка Hong Yex MU0-CA NM 6,False
1531,"емко
содрать",EMKC солра,False
1532,"глумиться
Зубкова крест
варварский",ГлУМИТЬСЯ Зубковa крест варварский,False
1533,"ветхость
city бычий
астральный",ветхость city бычий астральный,True
1534,"Эльза
виднейший
экзарх
Чечеткин !",ЭльзА ВИДНЕЙШИЙ ЭКЗАРХ ЧЕЧЕТКИН ,False
1535,"отмениться
лахтак
городовой)
канитель",отмениться лахтак рородовой) канитель S,False
1536,Латушко,ЛАТЫШКО,False
1537,"Антонович маловат
эстетизм россыпной",АHTOHOBHч маJOBaT эстетИзм россыпной ,False
1538,проза,проза ,True
1539,кафешка,кафе,False
1540,влет, влет,True
1541,fair, fair,True
1542,"мучить!
мокнуть",МУЧИТЫ МОКНУТЬ ,False
1543,заново;,Pielipt  GOOGLE,False
1544,подсолнечный,подсолнечный  ,True
1545,пьянчужка,,False
1546,себя,себя,True
1547,КНДР,KHДР,False
1548,that,that,True
1549,аргунский,aреyнскиiй,False
1550,"отниматься
9807362150",отниматься 9807362150 1,False
1551,Жорова,2 *орова,False
1552,"опора
укор",опора ykop,False
1553,"смысл
71348",CMbCA 71348  ,False
1554,тщета,ю 01 01 A тщеmа,False
1555,курья,КЫРb9,False
1556,"лорнет поэтапно
типичный выход управляться",… лорнет поэтапно ТИпИчНый  выход управляться,False
1557,алчно,ЧНО al  ,False
1558,"колумбийский
похваляться",похваляться ZAR ,False
1559,"пугаться
Михаленко Савощик.",пугаться Михаленко Савощик.,True
1560,перезвонить,ПЕРЕЗВОНИТЬ,True
1561,удел,удел 242,False
1562,Расюк, PA CHOK,False
1563,"добрать
десятка",добрать десятка,True
1564,"божок бонна
увеличивать",божок 6oHHa величивать P ,False
1565,повести,повести ,True
1566,Санька,CFDT Санька ler ,False
1567,"Сухарев
Ходырев
бром",Cyxareв Ходырев 6pом,False
1568,мелисса,мелисса  MARVEL,False
1569,"генетика
микрон",MAVAL ренетика МиКРОН ,False
1570,"мулатка
Андрусевич",мулатка АндpyсeBиy,False
1571,Шейкина, Шейкина,True
1572,подписаться фургончик:,подтисаться фургончик: 0,False
1573,"настоящий
Греция", 26  настоящий Греция,False
1574,черкать,,False
1575,сволота,,False
1576,9982671074,9982671074   g Be,False
1577,"шпон поаплодировать оконный)
очиститель 67676",шпон поаплодировать оконный) очиститель 67676,True
1578,кавказец,кавказец,True
1579,проехать,,False
1580,тире,тире,True
1581,Хулуп,Хулуп,True
1582,рябина,рябина  ,True
1583,Сухих?,CXXWX?,False
1584,"робот
9201266653",робот 9201266653,True
1585,постричь,постричь,True
1586,"изрекать
мэтр Хлебус!
слышно",6 изрекать мэтр Хлебус! R СЛЫШНО,False
1587,"транс
63517",транс 635 17 ,True
1588,"ствол
Саха )",CTBOЛ Caxa,False
1589,"Хайкин
ротик
Бузо", Хайкин ротик Бузо,True
1590,гарвардский,,False
1591,"Никанович
недобросовестный:", G Никанович недобросовестный:,False
1592,"60689
shout",  VAV 60689 shout,False
1593,Рыбачук,8 ,False
1594,"любезный
отыскаться
внизу
пригладить",ЛЮБЕЗНЫЙ ОТЫСКАТЬСЯ BHИ3Y ПРИГЛАДИТЬ ,False
1595,"воспылать
обмывать",воспылать обмывать,True
1596,Сурба,Cyp6a ,False
1597,Усачев,Усачев 8 L FRUT COU,False
1598,валун бровка 9152305862,валун бровка 9152305862,True
1599,ловля,ЛОВЛЯ,True
1600,"снос
производящий",ДИЗВОД 24,False
1601,"переводной рафик
трость Ярмольчик
взрываться Мамай",переводной рафик трость Ярмольчик взрываться Мамай,True
1602,"названивать
прогревание
тарзанка
встречно",названивать прогревание тарзанка встречно,True
1603,"тулья
виза-",ТYΛbЯ БУ3а-,False
1604,Лобанов,,False
1605,динго,$Ф000 W  V2,False
1606,трибунал,,False
1607,элитарный,тарный,False
1608,"Домнина
хворь
бездна",Домнина H ХВОРЬ бездна,False
1609,Дорохов., Дорохов.,True
1610,"Торонто
жупел !",Торонто  жypeл,False
1611,"петит
эпитоп",nemum энитоп ,False
1612,Рубцов,6yoe Py,False
1613,"довольно
Балтика(
взыграть-
морок!",довольно Балтика( взыграть- морок!,True
1614,event,Cyedo Patonum event,False
1615,обвалить,обвалить,True
1616,"старость
склочник
тарабарщина
брюсовский (",старость СКЛОЧНИК тарабарщина брюсовский(,True
1617,"Молоков
шашни",. Мо1оков uaun,False
1618,гаркнуть святыня,гаркнуть СВЯТЫНЯ MAAN C0,False
1619,затечь,затечь,True
1620,Сергей химизация!,Сергей химизация!,True
1621,"коридор
Марлен хибара",коридор Мaрлeн хибара,False
1622,поло,nono,False
1623,"земледелец
ворошить",земледелец ворошить ,True
1624,щучий,шучий,False
1625,ухмылочка,Area Noid Est AllaCarte Area Centra Zunica:88e Cmmc 2002616 VS che parte dal 36 ухмылочка,False
1626,"Барауля
вязаный(", Барауля вязаный(,True
1627,12195,2 f4 12195 ,False
1628,ринг,PУНГ ,False
1629,"Губич
Буркин",Фy6uч Burkin,False
1630,може, може,True
1631,"слог
ваза",слог ваза,True
1632,жилище,unuue,False
1633,эмаль:,ЭМалЬ:,True
1634,"Мурашева
заваруха
смотрение?",МypaшeBa заваруха смотрение? []  I 1. 2 e iS 9 2 e 0 E V,False
1635,дизъюнкция,ИЗЬОНКЦИЯ A,False
1636,пырей,,False
1637,"пронзать
диктант",пронзать диктант,True
1638,"финансово
исихазм)",финансово исихазм) ,True
1639,"жизня
Борзов
46052
очаг :",ЖИЗНЯ Борзов 46052 очаг K *X* ** X * 1X*  *X* × 4 4,False
1640,"деятельно кадр
полгорода lost",деятельно кадр полгорода lost,True
1641,"пуск плато
Шаврина
Ларкина",nyck нлато Шаврина Ларкина ,False
1642,"9786378754
Рынкевич задолго",U T  задол 9786378754 ,False
1643,"вьюн :
96048", BbIOH 96048,False
1644,Кулиш,Кулиш,True
1645,"28365
топка",28365 топка ,True
1646,"разувериться
инструментальный", РАЗУВЕРИТЬСЯ ИHСТРYМЕНTАЛЬНЫЙ,False
1647,Носко,Hbeko ,False
1648,"инкогнито Куликовских
очуметь бордюр",Куликовских ИНКОГНИТО боpдюp очуметь T,False
1649,Бакин,Бакин T,False
1650,мглистый,G МГЛИСТЫЙ,False
1651,снятие.,снятие,False
1652,"кулон
Синявская",кулон Синявская,True
1653,"Шкутко
скаут",Шкутко ckaym ,False
1654,"киностудия
дурашливый(", киностудия дурашливый(,True
1655,Лагута,Лагута,True
1656,развести(, развесты(,False
1657,"Хорватия тахта
струйка 9276277411
польстить",Хорватия maxma струйка 9276277411 nоsbсmumb,False
1658,"чернить
product",чернить product,True
1659,"соха
Ченцов
хрен",coxa Ченцов хрен,False
1660,"отвисать аннигиляция!
Пехтерева затухающий",отвисать аннигиляция! Пехтерева затухающий,True
1661,"чешуя
Сухой
имхо", чешуя Сухой UMXO,False
1662,промывной,промывной,True
1663,"нажать
прямо.",нажать прямо.,True
1664,"Телюк
ряшка
нырок!",Телюк ряшка HbIpOK,False
1665,34081.,34081 = I = II = II II 1,False
1666,"Пицко
глушь",2 14 Нуцко глушь,False
1667,лентяй, лентяй,True
1668,сель,сель ,True
1669,кашпо,кашпо ,True
1670,"Рябуха
part
Грушин
перерыв",Рябуха part Фпyшин нерерыв ,False
1671,"ачинский
черноземье
Сулимова -",ачинский черноземье Сулимова,False
1672,убиваться,4 УВИВАТЬСЯ K  ω,False
1673,"Лидочка гамма
невероятный эпсилон",Лидочка гамма невероятный ЭПСИЛОН,True
1674,"задний
атавизм!",задний атавизм! 110 ,False
1675,"гарантирование глушитель
ненасильственный Гуков",гарантирование глушитель ненасильственный Фуков г,False
1676,"гримерная
раненый",гримерная раненый,True
1677,Худенко,XyдeHko,False
1678,"чересчур
Каменев
КНДР",чересчур Каменев КHДP A1,False
1679,нежданный,,False
1680,"парторганизация
Капля
39485 благоверный",парторганизация Капля 39485 благоверный,True
1681,"матово
кинозал",MaTOBO кинозал,False
1682,farm,farm GLr ,False
1683,руна,pyna,False
1684,укус,YKYC  ,False
1685,"автомобилестроение ночлег
постмодернизм провод",автомобилестроение ночлег постмодернизмпровод,True
1686,"заработок 9314966008:
мелкозернистый
выпукло успеть Дунаев пешечный", заработок 9314966008: мелкозернистый выпукло успеть Дuнаев пешечный,False
1687,нанять,НАНЯТЬ ,True
1688,"комиссар раковый
желто-зеленый
98395;
Тарасов сосна(",комиссар рраковый желто-зеленый 98395; Тарасов сосна(,False
1689,"ашрам
Суглоб
анналы",ашрам Суглоб аHналы ,False
1690,Рогович,Рогович,True
1691,крематорий,крематорий,True
1692,"Коблов
убить
Ремез;", Ковлов YБИТЬ PEME3;,False
1693,"прикидываться Жлобич
Бутко Сысоева откатиться.",прикидываться Жлобич Бутко Сысоева откатиться.,True
1694,Гертруда,peJo,False
1695,"бандюк
обиход Осипов;",бандюк обиход Оcипов; ,False
1696,"малышок
Саврас
67179!",МАльШОК CaBpac 67179!,False
1697,"бедро
ухват
Форд", бедро ухват Форд,True
1698,"гроза
past", ФПОЗА PAST ,False
1699,почтить:,,False
1700,жупел,xyneл,False
1701,"чуждый
стадо",чуждый cтадо ,False
1702,ботфорт,0 ботфорт  7,False
1703,парагвайский,,False
1704,Лесков,JeckoB  ,False
1705,Воронина,BОPОНИНА,False
1706,"Мартьянова
Залесская",Мартьянова Залесская,True
1707,срастить,,False
1708,75096,75096,True
1709,отчаянье,отчаянье,True
1710,"заворот
комфортно стронций;
сойтись Золина
голландец",заворот комфортно стронций; 3оnна СОЙТИСЬ ролландец,False
1711,версия, Bepcия,False
1712,охранка,охранка,True
1713,корабел,* КОРАБЕЛ,False
1714,идейный,  ,False
1715,вражда,RK D,False
1716,"55205
мундир
Шекспир
ранить", 55205 мундир Шекспир ранить,True
1717,полчище,полчище 411,False
1718,"обкатка
Перелыгин
взбрести",T обкатка Перельгин взбрести,False
1719,одаренность,одаренность,True
1720,сейчас,сейчас,True
1721,"Леонтьев
проигрываться",Леонтьев проигрываться ,True
1722,"пята
отрабатываться загорать",пята отрабатываться загорать ,True
1723,"18542
10518
Тукай,","18542 10518 Тукай,",True
1724,затишье,3aT шье H,False
1725,мошкара,мошкара ,True
1726,"изгадить .
9276665685!",изгадить 9276665685!,False
1727,"Головина
фигня", Фоновина фигня,False
1728,Солодухин,Солодухин,True
1729,веерный,верный ,False
1730,"задавить
Асадчий",задавить  Асадчий,True
1731,куча,куча,True
1732,"жеребец
ограничительный изолят
складчатый",xеpeбec ограничительный складчатый ИЗОЛЯТ,False
1733,ротонда,ротонда ,True
1734,"высидеть
Тарашкевич
Смолик",высидеть Тарашкевич Смолик,True
1735,"Барселона Челябинск
инфракрасный корейский;
молчаливый лубок
toward Ефременко
гнусность       .",Барселона Челябинск инфракрасный корейский; молчаливый лубок toward Ефременко гнусность,False
1736,Покровский,Покровский A 4  Ck Weae,False
1737,"разрывной
щедрый
юноша",разрывной щедрый юноша V,False
1738,"почтить Бронникова
Поплавская завопить",Бронникова ночтить Поплавская завопить,False
1739,"Шойгу
Иудея",Шойгу Иудея,True
1740,исламист?, исламист?,True
1741,молчок,  МОЛЧОК,True
1742,Паршиков косая,ПАРШИКОВКОСАЯ,True
1743,sand,SAND,True
1744,"урвать
протянуть
ввод
совок  ,
никогда",рвать тянуть  coe,False
1745,"послание
Марин",послание Mapin ,False
1746,"пародист,",пародист,False
1747,лимон,ЛИМОН,True
1748,властелин,ВНАСТЕЛИH   ,False
1749,пружинный,пружинный   ,True
1750,"Боева
свод",Боева CBОД,False
1751,неисчерпаемый,,False
1752,"канал
оправить:
нервозный
Франция
ожесточенный",канал оправить: нервозный Франция ожесточенный,True
1753,наотрез:,,False
1754,"Совбез?
Монахов
Ромейко", Совбез? МОНГХ ОB Ромейко,False
1755,притоп,* притоп,False
1756,набухнуть what,побухиуь ,False
1757,кафель,кафель ,True
1758,"заданный Светлов
потушить тыловой",заданный ветлов потушить ТЫЛОВОЙ ,False
1759,"слетать Шкель
Троцюк
особа",Шкель слетать Троцок особа W3O13,False
1760,выпрямить,выпрямить  wEari -- C,False
1761,"Сергеев -
журавль
Бондарчук",Сергеев xypавль Бондарчук,False
1762,"Погодина
Шайдуллина
Гагарин",Погодина Шайдуллина Гагарин,True
1763,Иден,ИДЕН,True
1764,оптовый,оптовый,True
1765,"абсцисса бортик закипать
обвинение возрадоваться
эластичность лысый лань
переспорить палеолит",abсcиссa бортик закипать обвинение возрадоваться ЛЫСЫЙ эластичность лань perespority налеолит,False
1766,Девяткин,Девяткин ,True
1767,вкруговую Гнездилов Миненкова,вкруговую Гнездилов Миненкова ,True
1768,уточнить,ТЬ YTO ,False
1769,decide,H decide,False
1770,крохотный,крохо ТHbY,False
1771,"эпидермис Гринева
градостроительный
фон Петрачков
медь",Гринева 3пидермис градостроительный ФОH Петрачков медь,False
1772,Гринько,Тринько,False
1773,слюда,слюда,True
1774,"эротичный
полотно мучнистый
соответствие Малков
перевыполнить кубик",эротичный ПОЛОТНО МУЧнИсТЫй соответствие Mалков перевыполнить кубик ,False
1775,"участь Иден
ясновидец
несвободный:",Иден участь ясновидец несвободный:,False
1776,"неоспоримый
особенность",неоспоримый особенность ,True
1777,Мурашев,Mypaшeв,False
1778,39515,39515,True
1779,"Мишук     ?
привязка пятая",Мишк 2 ПРИВЯЗКА ПЯТАЯ,False
1780,"вовлекаться
отпрыск съестной
заупокойный   .",вовлекаться отпрыск съестной заупокойный ,False
1781,"между
Рынкевич",между Pynkeвич,False
1782,"недодать бюрократизм
9273256259 триумвират
зачин невыдуманный
прозаично
регламент выслушать",": 241212 34E  1 2803 V312 Iт 1381 JE4B 3 -101 41045659 435 TACLR 15 104  13 PUPAMULRCE 53 S5 120  1331 41310 C13 10 131  1 NES 13 31 37EC.12 х 2062892 135 2113 41 4-101  НЕДОДАТЬ БЮРОКРАТИЗМ 11 2331 B7C0L4184 E : 1L 06321125 2381 42 425 12 021 2111 ECE J 221  121 0621213 2151 E'LIER :3 - 12 121 41316 - 0 062318 CS8 EHPOL - 8 122 83ACD ' 818 0 06283988 CSS 011E X -23 8 12 9273256259-ТРИУМВИРАТ CAS -36C11 -23 B 2113 C 3 : 042913935 CSI 25C1S Cs . : 8 023 C331 E , 3ES CS31 830 : E3 :C , F*2E*30 CS1A 1F F FE 22 133 4113 16476.1 CS31 :1 16 43 3 ЗАЧИН НЕВЫДУМАННЫЙ E3.C4 C3S 36130 :1 13 DA : P31R 370-31P98 38C1:01C097 ПРОЗАИЧНО РЕГЛАМЕНТ ВЫСЛУШАТЬ",False
1783,ортодоксия,ортодоксия,True
1784,"отлеживаться
пенсильванский
отлогий
фреймовый
единомышленник",отлеживаться пенсильванский отлогий фреймовый единомышленник,True
1785,атавизм,атавизм   8,False
1786,егерь, егерь,True
1787,Шарапов,Шарапов >,False
1788,Силюк(,Силюк(,True
1789,"превращение разгонять зачать
шелохнуться министерство
обидеть field тявкать",превращение разгонять зачать шелохнуться министерство обидеть field тявКать ,True
1790,взад,взад ,True
1791,"всасывание бурно
сцеживать мастак
сбрасывать
подправить трояк
9324386687",бурно всасывание сцеживать мастак сбрасывать подправить трояк 9324386687  ,False
1792,Капитонова, КАПИТонОВА,True
1793,"инкубатор
алхимик
стихи:",инкубатор алхимик СТИХИ:,True
1794,"подвес   -
перевернуть
термитник",нодвес перевернуть термитник,False
1795,"9811018780
миндалевидный",9811018780 миндалевидный  ,True
1796,Кулаев-, Кулаев-,True
1797,акмеист,акмеист,True
1798,"склеп
40443!",СКЛЕП 404431,False
1799,"фураж
навек:",фypaж HаBeк:,False
1800,пашня,нашня,False
1801,"сколько
почему-то
пряный",сКОЛЬКО почему-то  пряный,True
1802,"9527049639
Силкова
плодоножка",9527049639 Силкова плодоножка,True
1803,"халатик
накинуть,","халатик накинуть,",True
1804,"field
голый",field ролый ,False
1805,Брич,14 ,False
1806,варна:,BapHa:,False
1807,9575080352,9575080352,True
1808,"станс
Мазитов
62196",стaHс Мазитов 62196 ,False
1809,шитый,ШИТЫЙ,True
1810,Михайличенко,Михайличенко,True
1811,"Гаврилин
Христос
румынский
Воронина!
напрямую", Гаврилин Христос румынский BopoHиHa! напрямую,False
1812,платочек,ПЛАТОЧЕК,True
1813,"экстренно
Валерия",экстренно Валерия,True
1814,"Кукса Королюк
модернистский",Кукса Королюк модернистский,True
1815,"поваляться
остывать дотация
Кулькова",поваляться остывать дотация Кулькова,True
1816,"Киричук
томный
хромосомный
нерв    -",Киричук томныЙ хромосомный HepB,False
1817,"трущобный
императив",ТРУЩОБНЫЙ ИМПЕРАТИВ ,True
1818,"урочный
жжение",урочный жжение,True
1819,"лающий
оголить
вердикт",лающий оголить вердикт,True
1820,эска,эска,True
1821,Мирук,МИРУК  ,True
1822,62926,62926 SELECT,False
1823,прачка Якутск,,False
1824,"завладеть
сквош",завладеть ckBош CODE,False
1825,Мальцева,Мальцева,True
1826,"Гацук
руины", Фацук pyны,False
1827,уста,YCTA,False
1828,"пурпур
гоночный
Адамова
чиркать",nurnur рОнОчный Адамова чиркать,False
1829,смести.,SEATTLE MLC  ECI,False
1830,Оборина бравый,Оборина 6pавый,False
1831,Буча!,буча! ,True
1832,продолжатель,продолж катель ,False
1833,"шпилька
Седов гегемон",шнилька Седов гегемон,False
1834,одесную,GOL 5,False
1835,"тапер 9139934170
Алиев причинение",тапер 9139934170 Алиев причинение,True
1836,Чагин,062  ,False
1837,курьез,KY рьез,False
1838,"даже  :
ерошить-",даже ерошить- 2 2 10,False
1839,"рэкет
52306",рэкет 52306 ,True
1840,Минков,МИНКОВ  ,True
1841,воск, BOCK,False
1842,поворотный Шипунов, Шипунов поворотный,False
1843,"кипа
венок",kuna BeHOK,False
1844,размыть?,размыть?,True
1845,"23065:
комар",23065: комар,True
1846,инструктивный,ИНСТРУКТИВНЫЙ,True
1847,животина,,False
1848,побуждать(,,False
1849,красоваться,красоваться,True
1850,Дунаев,Dynaev ,False
1851,кровушка,GIVENCHY кровушка,False
1852,"пьянство
29090 чалма",ПЬЯНСТВО 29090 чалма,True
1853,"ротация
Тупица подле
корениться",ротация Тупица подле корениться,True
1854,"Кулев
скоп",Kуlev CKOП,False
1855,"техник недоучившийся
диапазон Сш n 8)",ТЕХНИК НЕДОУЧИВШИЙСЯ ДИАПАЗОН СШ № 8),False
1856,18670, 18670,True
1857,"сигаретка гранат
нелояльность",сигаретка рпанат нелояльность,False
1858,9406359655;,,False
1859,"flat
загорелый
гедонизм",FLAT ЗАГОРЕЛЫЙ ГЕДОНИЗМ ,True
1860,"свинарка
лосьон how
въезд специя", свинарка лосьон how въезд специя,True
1861,"9539713682
помазание
неотразимость",9539713682 помазание неотразимость ,True
1862,гнуться,ГHУТьСЯ,False
1863,давать!, давать!,True
1864,графин,рфа HaR,False
1865,оприходовать),оприходовать),True
1866,"подтопление  ?
судия Серпухов,","подтопление ? cудия Серпухов, 2WO",False
1867,бомбочка, бомбочка,True
1868,"разгневать
sell
Линкевич",разгневать sell Linkeвич  ,False
1869,"continent
упруго
Емец видеозапись
Пресняк стульчик",continent упруго Емец видеозапись Пресняк стульчик,True
1870,откуп,,False
1871,"пересиливать
спокон spend",peresilivaty spend CIOKOH,False
1872,9865102106, 9865102106,True
1873,"рысь
избиение
прошлый
сгущать",PblCb избиение прошлый c2yu щать,False
1874,Барташ,Барташ  ,True
1875,Евграфова,Reroom,False
1876,"root
мальва
вольт 56049 жрец",F Latano root Tr. 0541.415400 TEL.0541 мальва ВОЛЬТ 56049 жрец,False
1877,"69534 )
Косач
нотный",69534 / Косач HOTHbIЙ ,False
1878,"проницаемый
герметик",проницаемый герметик,True
1879,"71718
н-не
44913",71718 HHe 44913,False
1880,"лития
нехай!",ЛИТИЯ нехай!,True
1881,"Ситников
долженствовать-",Ситников долженствовать- ,True
1882,"катарсис!
известись
Маслякова
нате
Шлойда",8 катарсис! известись Маслякова HaTe Шлойда,False
1883,Остриков, остриков,True
1884,Сапронов, Сапронов,True
1885,"Мороз
9669871860
Конкин
Сергель!",Моpо3 9669871860 КоHKИн Сергелы,False
1886,"подшипниковый
вовнутрь
письмецо",  подшипниковый  вовнутрь письмецо,True
1887,"доигрывать
весельчак
колхозница",доигрывать veselьчak колхозница,False
1888,сбыт,сбыт,True
1889,"поклевать
Белявская",ПОКЛЕВАТЬ БЕЛЯВСКАЯ ,True
1890,Шемет,Шемет,True
1891,"крыса-
fill",крыса- Fill,True
1892,Душанбе,Дуaнбe,False
1893,"оспина
блеснуть
отборный
поволока
отросток", оcпинa блеснуть отборный новолока отросток,False
1894,фырчать, ФЫРЧАТЬ,True
1895,"лапша
Шакун
вятич
base",лапша Шакун ВЯТИЧ base Bilik,False
1896,"линейно
Иванович
Нестеров
shell  ?",линейно Иванович HecтepoB shell ?,False
1897,"баррикада изразец равноправный капеллан Жиляева
черноволосый бледно бытийный
направляющая правоверный вызволение
Жданович досточтимый 9215181441 Возняк веха 55861
переплетаться недокуренный            ?",баррикада изразец равноправный капеллан Жилен черноволосый бледно бытийный направляющая правоверный вызволение Жданович досточтимый 9215181441 Возняк веха 5587 переплетаться недокуренный,False
1898,"Гильфанова сашин
пелерина вражда институция
богадельня совать Охрименко!",Гильфанова сашин нелерина вpажда ИHCТИТУЦИя богадельня Охриmенkо! совать JAHA,False
1899,"Панова
бодун",Панова бодун ,True
1900,"Лямин
Букач",Лямин Букач ,True
1901,"нападать
статут
Мазаник",нападать статут Ма3аник  ,False
1902,"Шошина !
танковый
каяться",Шошина танковый каяться ,False
1903,упразднять,упразднять,True
1904,разграбить,X,False
1905,мсье,мсье,True
1906,Мазец,Мазец ,True
1907,Белая,Белая,True
1908,слупить,слупить,True
1909,ливневый,ливневый,True
1910,"весомо .
Юрасова
кутерьма",весомо Юрасова кутерьма,False
1911,"Алай
кофий-", Алай кофий-,True
1912,пляс,ПЛЯС,True
1913,подвой,nодвой,False
1914,Гайко,000000□0000000□0 Гайко ,False
1915,"9378302929
пассионарный",9378302929 пассионарный 8,False
1916,"напихать
батальон
Ивашкин
мелькать
88639", напихать батальон Ивашкин мелькать 88639,True
1917,Панюкова?,Панюкова?,True
1918,"руководить
Матяш люд военврач",руководить Матяш люд военврач,True
1919,"воспылать
возомнить
первенство", ВОСПЫЛАТЬ ВОЗОМНИТЬ ПЕРВЕНСТВО,True
1920,"space,","space,",True
1921,зулус,0    .. . 17,False
1922,трейдинг.,трейдинг,False
1923,"Омельченко
соцлагерь
соприкоснуться",Омельченко соцлагерь соприкоснуться  ,True
1924,Седнев,,False
1925,Бушмакин, Бушмакин,True
1926,"Генрих
парабола",Генрих парабола V7 ,False
1927,марш,марш,True
1928,Короленко бубна.,Короленко бу6нa.,False
1929,патио, нати6,False
1930,"Сивов
Булах:",Сивов Былах:,False
1931,"Шарай,"," Шарай,",True
1932,"гейзер молниеносный
вычесть Микоян мушка
полоцкий пестро
кормушка штаны",рейзер молниеносный Микоян вычесть мушка полоцкий нестро кормушка штаны,False
1933,постареть,Brutiful roads tripie Jan o Fub t Ma ,False
1934,"твердый
Хрулев
Белько",твердый Хрулев Белько ,True
1935,романтичный,  РОМАНТИЧНЫЙ,True
1936,Нехайчик,Heхайчиk,False
